t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,a_x,a_y,a_z
1682422508.3097267,-4.0,-3.0,-1.99559915319158,0.04353055501472845,-0.014966489398396518,0.2884487134078535,1.0,0.0,0.0,0.0,0.04043939389168301,-0.08339039029731246,0.008355944256599667,0.5517435526672212,3.7137101250903717,5.644035092213716,0.05507147758579207,0,0,0
1682422508.3340492,-4.0,-3.0,-1.9514529461413677,0.042256737975444825,0.028520907334183596,0.9447733847072189,1.0,0.0,0.0,0.0,-0.08272627938030136,-0.0950803323045107,0.009451466057621306,0.8829351081075263,2.915312917050769,5.999967082246932,0.12818272749550177,0,0,0
1682422508.3638785,-4.000031570233571,-2.999979069256427,-1.9214714094854681,0.0022123541770729576,0.033264508187583634,0.9986360489900196,0.9996068861127863,0.01533139548036915,0.02347345630747351,-0.00013563740205834506,1.567401378108362,2.4641971397275984,-0.04671248392736227,0.9394411798688183,1.6669785093004077,5.999772238999975,-0.04419356233688059,0,0,0
1682422508.3905253,-4.000595848722643,-2.9996192158750965,-1.8920096765951424,-0.09114524088850948,-0.03521345459880555,0.9485583039166406,0.9961242889453522,0.045038338200881434,0.07554959080399573,0.00045650253923783615,2.2228968356366794,4.048845026725556,0.047234005168333607,0.9667338395243715,0.4181111973746482,5.9979799576187744,-0.0090810459147508,0,0,0
1682422508.4230628,-4.002047006277563,-2.9987396280985816,-1.875088003461839,-0.18541509613242865,0.0941682825181027,0.8397521856997923,0.990642842732557,0.06557415571746945,0.11968474283669378,0.0015331590961251038,2.1168258462419423,4.5545881546938665,-0.034212728732005836,0.9688102722404501,0.3219194859057925,5.9704589104025745,-0.07879263025777591,0,0,0
1682422508.4487743,-4.01112052969178,-2.993763621948545,-1.8515865204694189,-0.33595924560810136,0.1356278302002319,0.38165755492971554,0.9706777909654515,0.09731211210782759,0.21974073546349082,0.005384063661305886,1.2444424228208302,5.368887584670743,-0.001512984772762415,0.9766749469965185,-0.12727700142202575,4.018249057812635,0.04085344521931697,0,0,0
1682422508.494913,-4.020639103315028,-2.9890341670931004,-1.8455035663837962,-0.6624395426224974,0.24075255521453412,0.24597547641717432,0.9560561806827481,0.10735897410870897,0.2726894815273393,0.008430701097361897,1.0818571437673465,5.478742485854983,0.06507471120469657,0.9540239882499023,-0.5403094279274223,2.790432636141767,0.11479486048183903,0,0,0
1682422508.5302224,-4.066218501989121,-2.9694073453215957,-1.844707770088937,-1.3448543485023894,0.5239519209614026,-0.11459431320566973,0.9136619880563216,0.11877551063672165,0.3883127632873021,0.018092747777383195,0.36781679709006065,4.551862030302407,-0.0639720691291045,0.924121966176493,-0.2095355676935987,0.11136714867114345,-0.04545195702080663,0,0,0
1682422508.5583239,-4.112065496381877,-2.9522083765551783,-1.8516129074726626,-1.7939897683129957,0.6174036123328444,-0.2477463898407497,0.8880165806429431,0.11857900380224885,0.44353212190754837,0.02539348728846628,0.050221097097658,3.9206122083689596,0.12157609211653668,0.8945878194298456,0.6994291141191283,-2.2435424257990544,0.10089828610106584,0,0,0
1682422508.585045,-4.173533923942964,-2.931351824678176,-1.8615413021352143,-2.3955953259933143,0.7619587303759119,-0.28392392083036117,0.8664248385576993,0.11577325090263421,0.48460187896003326,0.03264310668587786,-0.10432038403282012,2.590094018523941,0.09104985416003418,0.8795287214705463,1.2260513066723182,-4.447270334363044,0.04947313794736867,0,0,0
1682422508.6096778,-4.250576131029285,-2.907416499346666,-1.8724229691192584,-2.8367248793710176,0.8985211107703125,-0.2921731502823982,0.8575502207610362,0.11656791167903781,0.4998133533886501,0.03472970794404842,0.23268451681090635,0.555888794705582,-0.001540346566007593,0.8953412909340558,1.5015661876795696,-5.56514980759385,-0.04155546545462307,0,0,0
1682422508.638329,-4.310450595095663,-2.889863228336613,-1.8797360529025167,-3.177376349115476,0.8530910898372331,-0.360169856109447,0.8600015423180242,0.12068687889530294,0.4947562681735241,0.032376837031097686,0.43706677620184486,-1.1375168597357384,-0.027888803740109318,0.9165325240177823,2.4715701331845232,-5.9955144054688185,-0.0929426326582951,0,0,0
1682422508.668365,-4.412640257343157,-2.8609660898360683,-1.8909027871293427,-3.635189165913218,0.9661086998479906,-0.39811155464814857,0.8753708816383476,0.1324660640582411,0.4643960573864044,0.022690600181207367,1.0418929310454927,-3.032320768686241,0.011571790203012147,0.6773016719427376,2.3243758820759104,-5.996170584934996,-0.08853034342967388,0,0,0
1682422508.6988878,-4.5292256972482186,-2.8282879882525753,-1.9034918846404316,-4.062414051777543,1.087238046139316,-0.4769634104309972,0.8978638734177187,0.1518084169363275,0.41323822074470196,0.005370500383601757,1.6429148191097223,-4.270823733720473,0.04249510766150549,0.3600456908633758,1.89661604307636,-5.996723968398044,-0.024772233260634727,0,0,0
1682422508.7311492,-4.658427032171593,-2.790884232254289,-1.9188013562011943,-4.487584905878772,1.3490823521154043,-0.5226688575359426,0.9207575279362058,0.1759676016701216,0.347764364393874,-0.01734718331596455,1.96950018073559,-5.054342651462825,0.002196401637022033,0.15186271862659365,1.4985075792139082,-5.998935894286578,0.035302924964376245,0,0,0
1682422508.761694,-4.796224367291627,-2.7485659004177063,-1.9363109160227754,-4.723908370879105,1.540972272478807,-0.5385964185790998,0.9400906709496248,0.20000897073313242,0.27286549362254175,-0.04207569856679864,1.870643501972106,-5.393291893760153,-0.15036427585936749,0.24234279287408628,1.6939114127718942,-5.99962451341352,0.012353069233943411,0,0,0
