t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,a_x,a_y,a_z
1682219198.2779186,9.153058052062988,0.06347421556711197,-0.09216165542602539,-0.0007994193583726883,-0.0024461045395582914,-0.0016860580071806908,0.9760480523109436,-0.008380096405744553,0.00020088614837732166,0.2173939198255539,0.001059894566424191,0.0011328075779601932,0.001990880351513624,0.933628971038043,-1.5183244899656803,3.37382556454353,-0.04579823695009529,0.0449133925139904,0.17744863033294678,-9.806477546691895
1682219198.2853386,9.152985572814941,0.06350335478782654,-0.09196754544973373,-0.0010979101061820984,-0.002360343234613538,-0.0016778053250163794,0.9760465025901794,-0.008364206179976463,0.00020977512758690864,0.21740113198757172,0.0021210548002272844,-0.0005110746715217829,0.0009003717568702996,0.9341428933744499,-1.5165479376253614,3.3541677048587686,-0.04687037062501489,0.0471215583384037,0.1570315957069397,-9.804210662841797
1682219198.2952669,9.152913093566895,0.0635346993803978,-0.09177670627832413,-0.00107834383379668,-0.0022806839551776648,-0.0017111526103690267,0.9760461449623108,-0.008351420983672142,0.00022238094243220985,0.21740318834781647,0.002444189740344882,-0.0026864632964134216,-0.00032320964965038,0.9341040035032374,-1.5173932833608903,3.354037749271307,-0.04813710413932398,0.0365217961370945,0.1651100367307663,-9.787515640258789
1682219198.3084013,9.152771949768066,0.06359747052192688,-0.09141207486391068,-0.0014266136568039656,-0.00212755985558033,-0.0013218484818935394,0.9760475754737854,-0.008350521326065063,0.00022065699158702046,0.21739692986011505,0.0037501484621316195,0.0002270948316436261,-0.0056001232005655766,0.9342568950827079,-1.5213696939095087,3.3495888436873833,-0.053607829206004695,0.030564039945602417,0.1586998701095581,-9.818796157836914
1682219198.3203802,9.152701377868652,0.06362905353307724,-0.09123784303665161,-0.0015270232688635588,-0.0020457832142710686,-0.0012406856985762715,0.9760485887527466,-0.008359181694686413,0.00021063948224764317,0.21739168465137482,-0.00044695401447825134,8.575875108363107e-05,-0.0009355265065096319,0.9342381593157283,-1.5167795193928182,3.35001925709408,-0.048642256260884024,0.04277437552809715,0.1715584397315979,-9.808191299438477
1682219198.3332636,9.152631759643555,0.06366173177957535,-0.09106915444135666,-0.0016829250380396843,-0.0019833557307720184,-0.0009137023007497191,0.9760485291481018,-0.00834554061293602,0.00021091446978971362,0.21739253401756287,-0.0022481142077594995,0.00034059956669807434,0.004786652512848377,0.9342328186928409,-1.5127208535489078,3.350095046616219,-0.04270560693007015,0.01312798261642456,0.1843230128288269,-9.766973495483398
1682219198.34557,9.152560234069824,0.06369510293006897,-0.09090328216552734,-0.002006359864026308,-0.0017188112251460552,-0.0006264098337851465,0.9760498404502869,-0.008338919840753078,0.00020645659242291003,0.21738702058792114,0.0017949522007256746,-0.002161327749490738,0.0010803586337715387,0.9342123921290666,-1.5174299727753915,3.3489411999987544,-0.04670663683145173,0.03449682891368866,0.15668372809886932,-9.793742179870605
1682219198.3551393,9.152481079101562,0.06372203677892685,-0.09074322134256363,-0.002138934563845396,-0.0016624662093818188,-0.0002326254325453192,0.976050615310669,-0.008301143534481525,0.00020288725499995053,0.21738506853580475,-0.003984234761446714,-0.0008850769954733551,0.002044880762696266,0.9342609139174805,-1.5150819446375299,3.3476562713729616,-0.04548133852133213,0.018180638551712036,0.16493357717990875,-9.841879844665527
1682219198.367851,9.152338027954102,0.06379161030054092,-0.09043160825967789,-0.0025347843766212463,-0.001428915304131806,-0.0002121058205375448,0.976051926612854,-0.008293690159916878,0.0001867670944193378,0.2173793762922287,0.0008425437263213098,-0.005775619763880968,-0.004497868940234184,0.9341983674647438,-1.5221844396388045,3.3464851949862506,-0.05243356009191461,0.030181027948856354,0.1630670130252838,-9.794268608093262
1682219198.3793776,9.15226936340332,0.06382771581411362,-0.09028203040361404,-0.0024500475265085697,-0.0013820938766002655,3.919791925000027e-05,0.9760527014732361,-0.008274812251329422,0.00018814665963873267,0.21737688779830933,0.0003347196034155786,-0.0014911985490471125,-0.002469203434884548,0.9343082805929681,-1.5208118592208806,3.345004567158776,-0.05033513354855001,0.05941009894013405,0.15466265380382538,-9.776779174804688
1682219198.3910432,9.152201652526855,0.06386347860097885,-0.09013574570417404,-0.0024355354253202677,-0.001248895307071507,0.0003252642054576427,0.9760527610778809,-0.008242056705057621,0.0001945877738762647,0.21737782657146454,0.0067083402536809444,-0.0018362451810389757,0.0016768235946074128,0.9342830535017693,-1.5214943891946635,3.345632273774754,-0.046389313531445486,0.05930652096867561,0.1546618789434433,-9.766406059265137
1682219198.4042342,9.152125358581543,0.0638960674405098,-0.08999038487672806,-0.002444062614813447,-0.0010152857284992933,0.0007383644115179777,0.9760547280311584,-0.008250595070421696,0.00018255393661092967,0.21736864745616913,0.00473801651969552,-0.0013340709265321493,-1.9820296074612997e-05,0.934326694242389,-1.5218355441082538,3.3440474634331907,-0.048043556469887415,0.04876738041639328,0.18626490235328674,-9.760379791259766
