t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,a_x,a_y,a_z
1682216689.3869643,8.683734893798828,0.06340902298688889,-0.09774255752563477,0.006501554045826197,0.004520499147474766,-0.0018898416310548782,0.9961273074150085,0.01305732224136591,0.007701292168349028,0.08660604804754257,0.0012070795055478811,-0.0030338952783495188,-0.0010093464516103268,0.937541423621064,-2.8931179183914617,0.18523365025088104,-0.006879461482249265,0.0,0.0,0.0
1682216689.3919675,8.683562278747559,0.06347540766000748,-0.09731976687908173,0.0054515935480594635,0.004394926596432924,-0.0018887765472754836,0.9961279630661011,0.01307016983628273,0.007711723912507296,0.08659538626670837,0.006738290190696716,-0.0012417674297466874,0.00450377119705081,0.9456574073425337,-2.758857442594619,0.23393173493376268,-0.002867085356674508,0.0,0.0,0.0
1682216689.4020724,8.683374404907227,0.06354223936796188,-0.0969259962439537,0.004385700449347496,0.004684269428253174,-0.0017585685709491372,0.9961278438568115,0.013052638620138168,0.0077108414843678474,0.08660027384757996,0.0036645708605647087,-0.0021434067748486996,0.00257118814624846,0.9457359069424719,-2.757915334174671,0.2304732347241043,-0.004711433282985716,0.0,0.0,0.0
1682216689.4149327,8.6832914352417,0.06359553337097168,-0.09674403816461563,0.0036474219523370266,0.004750766325742006,-0.0017657728167250752,0.996128261089325,0.0130417225882411,0.00771575840190053,0.08659680187702179,-0.003285203594714403,0.0012799740070477128,0.00048120858264155686,0.9459130810288735,-2.755823677501397,0.22633129690850118,-0.006555927973472269,0.0,0.0,0.0
1682216689.4298496,8.683187484741211,0.06362803280353546,-0.09656057506799698,0.003229535883292556,0.004711410496383905,-0.0017465241253376007,0.9961274266242981,0.013043233193457127,0.007729394361376762,0.08660483360290527,0.0001068987330654636,-0.002246343996375799,0.002287514740601182,0.9458308284466307,-2.7566399949577454,0.22694080189654672,-0.004886689121230556,0.0,0.0,0.0
1682216689.441564,8.682966232299805,0.0636947900056839,-0.09621130675077438,0.002303095068782568,0.0046978360041975975,-0.0015272871823981404,0.9961284399032593,0.013019857928156853,0.007725686766207218,0.08659666776657104,-0.0013616217765957117,-0.0001295055408263579,-0.001335912966169417,0.9458789794390231,-2.755621473583588,0.2215748135359619,-0.008260601664008466,0.0,0.0,0.0
1682216689.4563782,8.682851791381836,0.06372415274381638,-0.09604329615831375,0.0018753926269710064,0.00467682396993041,-0.001239652861841023,0.9961283802986145,0.013027912937104702,0.007735602091997862,0.08659566193819046,-0.00010219538671663031,0.002774585736915469,-0.0027539359871298075,0.9458482839716217,-2.7559125834864577,0.21822063820691617,-0.009476895977724735,0.0,0.0,0.0
1682216689.473475,8.682622909545898,0.06379877775907516,-0.09572719782590866,0.0010954421013593674,0.0048255473375320435,-0.0009103153133764863,0.99612957239151,0.01298469863831997,0.00775717431679368,0.08658631891012192,-0.005397170316427946,0.0038107498548924923,-0.0026051884051412344,0.9460032055651991,-2.753325362509379,0.21493554703876422,-0.009193702302286959,0.0,0.0,0.0
1682216689.4875045,8.682503700256348,0.06384582072496414,-0.09557736665010452,0.0002931265044026077,0.0048715197481215,-0.0008279707399196923,0.9961296319961548,0.01297497283667326,0.007766447030007839,0.08658549934625626,-0.008226374164223671,0.004948032554239035,-0.0036236888263374567,0.9460738092632434,-2.7525515101717586,0.2117315579002353,-0.010072093232280834,0.0,0.0,0.0
1682216689.502138,8.682374954223633,0.06387048959732056,-0.09542887657880783,-0.00019376447016838938,0.004692255053669214,-0.0005516051896847785,0.9961286187171936,0.012976138852536678,0.007774162106215954,0.08659777790307999,-0.0015940738376230001,0.0061303358525037766,0.0051097385585308075,0.9459205473645861,-2.753818088797941,0.21354992135497522,-0.0013962135904681946,0.0,0.0,0.0
1682216689.5178964,8.682108879089355,0.06391529738903046,-0.09514208883047104,-0.0013634877977892756,0.0044283876195549965,-0.0002827048010658473,0.9961289167404175,0.012958970852196217,0.007785878609865904,0.0865953341126442,-0.001742099062539637,0.003186237532645464,-0.005571908317506313,0.9459283636608989,-2.753459198730485,0.20576234558910303,-0.011880450446182036,0.0,0.0,0.0
1682216689.531893,8.681970596313477,0.0639350563287735,-0.09500421583652496,-0.001884107943624258,0.004424587357789278,-0.00010445808584336191,0.9961289167404175,0.01293825451284647,0.007788985036313534,0.0865972489118576,0.0003735518839675933,0.002670461777597666,-0.004595764447003603,0.9458837404812989,-2.7536275033195188,0.20461283340421507,-0.01088872137321771,0.0,0.0,0.0
1682216689.5472987,8.68167495727539,0.0639958456158638,-0.09473764896392822,-0.0029612525831907988,0.004555519204586744,0.00015424123557750136,0.9961270689964294,0.01296732947230339,0.007807718589901924,0.08661360293626785,0.005867738276720047,-0.0010579773224890232,0.0008082057465799153,0.9457333927990493,-2.7558455052243587,0.20467463026885013,-0.005626487963008931,0.0,0.0,0.0
1682216689.5630684,8.681527137756348,0.06401439011096954,-0.09461118280887604,-0.0034165976103395224,0.004409046843647957,0.00023908953880891204,0.9961276650428772,0.012951771728694439,0.0078087132424116135,0.08660890907049179,-0.004169400781393051,-0.0011002208339050412,0.0026128501631319523,0.9460077626760443,-2.7519320561119422,0.20398400993625576,-0.0038093528517829213,0.0,0.0,0.0
