t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,a_x,a_y,a_z
1682234769.2186465,8.267714500427246,0.08235972374677658,-0.07740746438503265,0.0009188692783936858,0.0035575334914028645,-0.003436159575358033,0.9998915195465088,-0.0026772425044327974,0.012162549421191216,-0.007870463654398918,0.0018225042149424553,-0.0007395620341412723,-0.0020842638332396746,0.9312160764135351,-3.2701381165662076,4.025045643973358,-0.10526604839703448,0.23761437833309174,0.073872409760952,-9.799692153930664
1682234769.228132,8.267684936523438,0.08241581171751022,-0.07717767357826233,0.0008734336006455123,0.0037318598479032516,-0.003272864269092679,0.9998916387557983,-0.002677056472748518,0.012160712853074074,-0.007866795174777508,-0.000212788610951975,-0.0006379327969625592,0.0015530555974692106,0.9324308736825951,-3.2964367906582877,3.966139268175269,-0.1021981086265561,0.23761437833309174,0.073872409760952,-9.799692153930664
1682234769.2384334,8.267656326293945,0.0824703648686409,-0.07695401459932327,0.0010218075476586819,0.003536503529176116,-0.003080082358792424,0.9998915195465088,-0.0026781188789755106,0.012158307246863842,-0.007867145352065563,-0.00026047255960293114,-0.0001072028317139484,-0.0013248705072328448,0.9324830772136787,-3.2971436846380184,3.9640964032117076,-0.10511451207216278,0.23068246245384216,0.08715029060840607,-9.828530311584473
1682234769.2499042,8.267627716064453,0.08252520114183426,-0.07673589140176773,0.000998527044430375,0.003776963334530592,-0.002912448486313224,0.9998916983604431,-0.002679913304746151,0.01215266901999712,-0.00786727573722601,0.0016116499900817871,-0.001845349557697773,0.0013945320388302207,0.9324266677995707,-3.2962107663687736,3.965206609003526,-0.10240777308439274,0.2325223684310913,0.058777812868356705,-9.807122230529785
1682234769.2629662,8.267573356628418,0.08263488113880157,-0.07631267607212067,0.0007765784393996,0.003942207433283329,-0.0023826202377676964,0.9998916983604431,-0.0026776199229061604,0.01214998122304678,-0.007871000096201897,0.0008044729474931955,-7.051004649838433e-05,-0.0012229616986587644,0.9325376279034627,-3.296214751560203,3.9609182522396695,-0.10501590063560834,0.2325223684310913,0.058777812868356705,-9.807122230529785
1682234769.2736108,8.267544746398926,0.0826883465051651,-0.07610682398080826,0.0006444007740356028,0.003925096709281206,-0.00208583427593112,0.9998916983604431,-0.002680583158507943,0.012146562337875366,-0.007862930186092854,-0.0003639355709310621,-0.00018557246949058026,0.0018813310889527202,0.9325288945599133,-3.292688403895458,3.960773299608644,-0.10174449419164784,0.2358698546886444,0.08036618679761887,-9.814874649047852
1682234769.284208,8.267515182495117,0.08274024724960327,-0.07590580731630325,0.0006006818730384111,0.003759862622246146,-0.001916189561598003,0.9998916983604431,-0.002682489575818181,0.01214879471808672,-0.00786531437188387,-0.0012191227870061994,0.0006715261843055487,-0.0004673277435358614,0.9325932820754762,-3.2928100275179433,3.9582496145659003,-0.10408444146863556,0.23660454154014587,0.03388802707195282,-9.811180114746094
1682234769.29709,8.267487525939941,0.08279135078191757,-0.07570980489253998,0.0007450141129083931,0.0037738552782684565,-0.001829013112001121,0.9998916387557983,-0.00268157827667892,0.012147923931479454,-0.007868359796702862,0.0017884423723444343,-0.0003048054641112685,0.0006417706026695669,0.9325637972411965,-3.29323833349216,3.958824091682131,-0.10307661259916165,0.21570220589637756,0.050229690968990326,-9.82326602935791
1682234769.310206,8.267460823059082,0.08284015208482742,-0.0755200982093811,0.0007359532173722982,0.0037121023051440716,-0.0017607291229069233,0.9998917579650879,-0.002687939675524831,0.012148147448897362,-0.007864235900342464,-0.0009805692825466394,-0.00037521685590036213,0.0009432449587620795,0.9325798828729897,-3.2909885694158945,3.9577416395016094,-0.10261516228432677,0.21570220589637756,0.050229690968990326,-9.82326602935791
1682234769.3235755,8.267410278320312,0.0829380676150322,-0.07515104860067368,0.0007378978771157563,0.003822492202743888,-0.0011364711681380868,0.9998917579650879,-0.0026756583247333765,0.012149147689342499,-0.007860750891268253,-3.617080074036494e-05,-0.00015817709208931774,0.00032675854163244367,0.932624008411999,-3.290812775498805,3.9554782771656707,-0.10325944152506,0.25045350193977356,0.028753824532032013,-9.806896209716797
