t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,a_x,a_y,a_z
1681393778.7637916,0.18627938628196716,0.45711490511894226,0.20652228593826294,-0.0003553127171471715,0.001409148913808167,0.04207756370306015,0.9993175864219666,0.0031077179592102766,0.005574788898229599,-0.03638404607772827,-0.0011516929371282458,0.0013417450245469809,-0.00097959756385535,0.9467094511735267,-1.8915842784544266,2.717708594820022,-0.06041449124158199,0.09891556948423386,-0.0440298356115818,-9.846233367919922
1681393778.7685766,0.18620163202285767,0.4571744203567505,0.2018449753522873,-0.0006441372679546475,0.0017554286168888211,0.03563374653458595,0.9993175268173218,0.0031101915519684553,0.005583296529948711,-0.03638176992535591,0.0007882002973929048,0.001392761361785233,0.0005098074325360358,0.9463539204987114,-1.9005304354818857,2.735745552284787,-0.05926207221016472,0.09891556948423386,-0.0440298356115818,-9.846233367919922
1681393778.78456,0.186161607503891,0.4572059214115143,0.1995542049407959,-0.0007949484861455858,0.0018083734903484583,0.032633427530527115,0.9993176460266113,0.003103799419477582,0.005581672769039869,-0.0363817922770977,-0.002133451635017991,0.0007295840769074857,-0.0003539236495271325,0.9461854452228832,-1.9044709969759916,2.743750082468102,-0.060162030525410165,0.12668418884277344,-0.04996922239661217,-9.832091331481934
1681393778.8023684,0.18608291447162628,0.4572737514972687,0.19507907330989838,-0.0007969249854795635,0.0019352234667167068,0.026974570006132126,0.9993175268173218,0.0031009516678750515,0.005582191050052643,-0.036382921040058136,-9.173747821478173e-05,-0.00042867695447057486,-0.0008051596814766526,0.9458420315312969,-1.9146366011579552,2.760152122254175,-0.061000002512088605,0.12668418884277344,-0.04996922239661217,-9.832091331481934
1681393778.8220687,0.186000794172287,0.4573434889316559,0.19074252247810364,-0.001212966744787991,0.002001732587814331,0.021497180685400963,0.9993175864219666,0.0030988536309450865,0.005587821826338768,-0.036381687968969345,-0.00048482746933586895,-0.0005885657737962902,0.000837738043628633,0.9453871159981849,-1.919598053276958,2.782068527211979,-0.05949538462187084,0.12668418884277344,-0.04996922239661217,-9.832091331481934
1681393778.840643,0.18591733276844025,0.4574160873889923,0.18653897941112518,-0.0011990672210231423,0.002288371790200472,0.016043102368712425,0.9993175864219666,0.003090847982093692,0.005585832055658102,-0.036384474486112595,-0.0013415869325399399,-0.00024756204220466316,-0.0006770852487534285,0.9452411381667877,-1.9314715154092046,2.7909608930409817,-0.061363339538188746,0.12131697684526443,-0.03453148156404495,-9.884056091308594
1681393778.8605494,0.18583594262599945,0.4574928879737854,0.18247434496879578,-0.0014244213234633207,0.0026462117675691843,0.011322760954499245,0.9993176460266113,0.0030863077845424414,0.005587493535131216,-0.036381036043167114,-0.0001460306521039456,0.0009053037501871586,-0.0015534164849668741,0.9449952882549297,-1.9407190715262366,2.8047453754804965,-0.06257279184259049,0.08073490858078003,-0.06179756298661232,-9.839635848999023
1681393778.8773992,0.18574963510036469,0.45757099986076355,0.17855150997638702,-0.001882700133137405,0.0026010307483375072,0.006618516519665718,0.999317467212677,0.0030810378957539797,0.005588975735008717,-0.03638489171862602,-0.00010633026977302507,-0.0008693782147020102,0.0006803618744015694,0.9446572471292694,-1.9469174798485172,2.819978592089967,-0.06052620281742161,0.08073490858078003,-0.06179756298661232,-9.839635848999023
1681393778.8968592,0.18566133081912994,0.4576486051082611,0.17476734519004822,-0.0020235071424394846,0.0025999725330621004,0.0023505999706685543,0.999316930770874,0.0030805186834186316,0.005594127345830202,-0.03639866039156914,0.0012923073954880238,0.0006523921038024127,-0.0019119246862828732,0.944449490656594,-1.9560573068696672,2.8323615350624305,-0.063462187865734,0.10565569251775742,-0.06376393139362335,-9.831788063049316
1681393778.9164417,0.18557500839233398,0.4577219784259796,0.17112860083580017,-0.002051351126283407,0.002532940823584795,-0.001598954084329307,0.9993170499801636,0.0030885220039635897,0.005591863300651312,-0.03639493137598038,0.0015102914767339826,0.0009754066122695804,0.0008589165518060327,0.9441709755924498,-1.9613727069610836,2.8466048301394937,-0.060853905341220704,0.10565569251775742,-0.06376393139362335,-9.831788063049316
