t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,a_x,a_y,a_z
1682239219.6295824,1.1172618865966797,-0.08064688742160797,-0.1147761344909668,-0.0028150861617177725,-0.00022836850257590413,0.0015393889043480158,0.9995298981666565,-0.0012475040275603533,0.0073652109131217,0.029738377779722214,-0.0028842499013990164,0.0011357493931427598,-0.0033957737032324076,0.9129989736224521,5.080226048727111,-2.9593082894509304,-0.09568395510082284,0.17662452161312103,0.004870188422501087,-9.78570556640625
1682239219.634484,1.1172330379486084,-0.08063028007745743,-0.11463815718889236,-0.0030877310782670975,-0.0001378155138809234,0.0015884371241554618,0.9995300769805908,-0.001253593829460442,0.007364009972661734,0.029731499031186104,-0.0012686128029599786,-0.0001598087401362136,-0.0009032833622768521,0.913076676850847,5.077647668777732,-2.9611152185793936,-0.09322734116603343,0.09642897546291351,0.05548148974776268,-9.804015159606934
1682239219.6428182,1.1172025203704834,-0.08061333745718002,-0.11450503766536713,-0.0032451709266752005,-0.00013292238872963935,0.0015110569074749947,0.9995297789573669,-0.001250591711141169,0.007355071604251862,0.029743559658527374,0.0007381972391158342,-0.0009245076216757298,0.003485114546492696,0.9131721530819453,5.074688553105517,-2.9646594030158977,-0.08896058208003314,0.14279352128505707,0.027697434648871422,-9.838787078857422
1682239219.6553988,1.1171746253967285,-0.08059567213058472,-0.11437595635652542,-0.0028809201903641224,2.1110834495630115e-05,0.0017651981906965375,0.9995300769805908,-0.0012471075169742107,0.007358301430940628,0.02973339334130287,-0.000526241201441735,0.0016160064842551947,-0.004143177065998316,0.9131189231015759,5.075453130187708,-2.959008563586444,-0.09643141959200567,0.12729287147521973,0.005440868902951479,-9.82581901550293
1682239219.6628866,1.1171480417251587,-0.08057861030101776,-0.11425051838159561,-0.003030609805136919,-7.7430420788005e-05,0.001692185876891017,0.9995301961898804,-0.0012472071684896946,0.0073626101948320866,0.029726412147283554,0.0009002818842418492,0.002210971200838685,0.0004309565119910985,0.9131960366382209,5.073008665335789,-2.9631697450200534,-0.09204200953056596,0.12589402496814728,0.035588588565588,-9.817362785339355
1682239219.674489,1.1171215772628784,-0.0805620402097702,-0.11413029581308365,-0.003063968848437071,-5.6767265050439164e-05,0.001732997945509851,0.9995297193527222,-0.0012522886972874403,0.007349546533077955,0.029745904728770256,-0.002096160314977169,-0.0030175428837537766,0.003726896597072482,0.9131635330812946,5.072407886720592,-2.9632141989141183,-0.08861070889598435,0.13805928826332092,0.023809952661395073,-9.790589332580566
1682239219.6845996,1.1170966625213623,-0.08054451644420624,-0.11401130259037018,-0.002757271518930793,0.00014549741172231734,0.0020473452750593424,0.9995298981666565,-0.0012478434946388006,0.00734881404787302,0.029740678146481514,0.0011829531285911798,0.001986905001103878,-0.0022184981498867273,0.9132335086789565,5.0707270618977,-2.9604251861657556,-0.09457811481341734,0.16777239739894867,0.05119325593113899,-9.796221733093262
1682239219.6920495,1.1170737743377686,-0.08052543550729752,-0.11389534920454025,-0.0029595212545245886,0.00016167075955308974,0.002043269807472825,0.9995299577713013,-0.001243602717295289,0.007356723770499229,0.029737157747149467,0.00016753620002418756,0.000753464293666184,0.0008319824701175094,0.9132489332752384,5.069244002359561,-2.9626976269691827,-0.09158438026396518,0.11179182678461075,0.0008304233197122812,-9.82152271270752
1682239219.7045596,1.1170493364334106,-0.08050986379384995,-0.11378518491983414,-0.003114247927442193,-0.0002694753638934344,0.002032543532550335,0.9995298981666565,-0.0012433037627488375,0.007346957456320524,0.02973935194313526,-1.3858434613212012e-05,-0.0017735569272190332,-0.00013156121713109314,0.913245702415619,5.069128800568225,-2.960413451488712,-0.092390289483831,0.11179182678461075,0.0008304233197122812,-9.82152271270752
1682239219.7142897,1.1170272827148438,-0.08049487322568893,-0.11367659270763397,-0.0026296202559024096,-4.307802009861916e-05,0.0022839342709630728,0.9995298981666565,-0.0012421051505953074,0.007347788196057081,0.029740098863840103,0.001799492514692247,0.001211586524732411,-0.0015760937239974737,0.9133031320186429,5.067366095883384,-2.9600318310405056,-0.09390465499164402,0.1859295666217804,0.014691664837300777,-9.785632133483887
