t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0,0.990917394627563,-6.196081009915354,-3.0014689167389323,2.347864739859207,6.083756730647304,-1.2823892041638791,0.8209027959655425,0.1944428162776286,0.4570142319654155,-0.2818662494074873,0.34024794636655237,-0.1636580897451362,0.15031902975991923,4.178999915485372,4.178999258123091,4.178990647014323,4.178999887839694
0.049735453771646454,1.1076895128589093,-5.893502608280303,-3.065249125719884,1.745125717892285,6.381807228251186,-1.1774418887105278,0.8221291982513746,0.20193954257822638,0.4505385421296996,-0.2834413953209684,0.34147949089833757,-0.16112127600818354,0.15031874404109155,4.178999911762761,4.178999019539397,4.178941888670251,4.178999875594838
0.09947090754329291,1.1944841323268522,-5.5761005299000574,-3.1238097323446468,1.1723374582426604,6.679751622201136,-1.0804561529713088,0.8232370333145973,0.20945869941445497,0.4440600233664401,-0.2849886591897782,0.3427316866984357,-0.15861449917159695,0.15031685329411956,4.1789999068432735,4.178998657365151,3.869421572777566,4.178999858450079
0.14920636131493936,1.2527908677860493,-5.243880051887992,-3.177546709393043,0.6381799677919415,6.968353346056464,-0.9828855988231319,0.8242265612523529,0.21699983799061567,0.43757859740697935,-0.2865076214161064,0.5943272116906977,-0.40645990018906475,0.14007787543534667,4.178999900159102,4.1789981462181744,3.8949846113101425,4.178999836012768
0.19894181508658582,1.2845310380721564,-4.8973058361807045,-3.226430970656128,0.13124976932194243,7.257668530114996,-0.8929685512467993,0.8263028925755262,0.2277719852182173,0.4241866097780215,-0.29224847742308113,0.8268918678908824,-0.6320493985895143,0.13068438785986566,4.17899989085109,4.17899760399738,3.9049012849350317,4.178999806596957
0.24867726885823227,1.2910588049068072,-4.536342398511237,-3.270843166756198,-0.3370490767645074,7.55165225791883,-0.8170315230580664,0.8289542217374586,0.2414661266275486,0.4043118525668977,-0.30176304251692126,1.0527119864034926,-0.8483832138568673,0.12161890237744497,4.178999877669685,4.1789974443014595,3.8013314494708275,4.1789997668345045
0.2984127226298787,1.2742955161306102,-4.1607575467379645,-3.3114786003012306,-0.7532625145606537,7.8498894855582435,-0.7569151779518593,0.8316018528705703,0.25787644912187413,0.3779777950793384,-0.31475527273979975,1.3633303394594012,-1.1474983402737953,0.10912794460970426,4.178999858533022,4.178997889432797,3.6185233658945295,4.178999710859907
0.3481481764015252,1.236831663159765,-3.7703397311164495,-3.3491241201433133,-1.105471823309033,8.151447842255346,-0.7134707847046559,0.8336779005426052,0.2778404888578326,0.3425391179112823,-0.33234435996221634,1.822912715684045,-1.5934499384332188,0.09059076231306358,4.1789998297316,4.178998522545567,2.9235778285415854,4.178999628181415
0.39788363017317163,1.181850520395721,-3.3649237737859714,-3.3846089133734125,-1.3696450141090002,8.439489455048012,-0.67405303365527,0.8338926630395961,0.3026859749485799,0.293280730133163,-0.35635746158980974,2.8455666635985697,-2.6007091014504846,0.04906887524973272,4.178999783686243,4.178999018177158,2.492962578158019,4.1789994994922015
0.4476190839448181,1.1137306041129371,-2.9451819361381326,-3.418133246868413,-1.533145922360824,8.721255986476644,-0.6479873503474948,0.8280791985112164,0.3374581058675211,0.21278790839544826,-0.39386314097435837,4.215699512179023,-3.95754927835897,-0.00669523278395455,4.178999702730322,4.178999340839808,4.178975192102135,4.178999273332588
0.49735453771646454,1.0374788959661725,-2.511426312192029,-3.4503611917762327,-1.5593803509581652,9.064999907196288,-0.7074840749741953,0.805295298746702,0.38154785718186873,0.08914105683439212,-0.44494335199316104,4.214401457417177,-3.958972251868127,-0.006696045683091569,4.178999544326493,4.178999536144816,4.178995149331673,4.178998742828111
0.547089991488111,0.9599224066086789,-2.060574428367688,-3.485548233281288,-1.3499258847653948,9.37133409344348,-0.7745702582772338,0.7661302168630647,0.4178276530695562,-0.0363347515558273,-0.48697466974078407,4.213085910732442,-3.9603786777090746,-0.006696217281705172,4.178999185319688,4.1789996580995945,4.17899804057386,4.17899700810595
0.5968254452597574,0.8927832301717805,-1.5944868747845753,-3.524071836554728,-0.9250327712426455,9.59452577936357,-0.8024499480919973,0.7113782645767583,0.44555841262555357,-0.16108149937993896,-0.5191063630739757,4.2117657310234655,-3.961781348619207,-0.006696342789209732,4.17899811568835,4.178999736444444,4.178998923130594,4.178985590912904
0.6465608990314039,0.8467763055403836,-1.117298781424168,-3.5639820488521172,-0.3223118187516832,9.696203483572921,-0.7487383620483167,0.642150879683163,0.4641761340431882,-0.28255616386440263,-0.5406891700128204,4.210434181972703,-3.963174585808896,-0.006696783934198874,4.178992639828962,4.1789997867320485,4.178999314138077,2.348612697109575
0.6962963528030504,0.8307459809788038,-0.6350537013064491,-3.601220891044829,0.3275820751754981,9.621994064197708,-0.5415901367094126,0.5598542322579112,0.47330322155627746,-0.3982820293997932,-0.5512882405281975,2.728562909755247,-2.48403723958334,-0.06723492628688686,3.650152814289021,4.178999820670249,4.17899953862406,2.522647668693811
0.7460318065746968,0.8470384241351142,-0.15649946033548723,-3.6281571222523192,1.0172409460128533,9.400500539514272,-0.20714825853439223,0.500112824190923,0.4759026595753337,-0.46751610191461074,-0.5521163972746257,0.9527137825997197,-1.581156176014722,-0.10452612734591692,4.178896612070485,4.178999846250989,4.178999674656019,2.682726715401582
