t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3
1.28378,2.5585839412314346,2.7219453777559393,3.333179991257355,0.8897099636938323,0.12675506906012343,-0.15530103776359483,-0.4101596257400282,8.234808861465329,8.081111905909808,-1.4542298528174857,-1.3318124036667396,-0.9907198173672296,0.36686801938652863,1.3206185310013934,-3.605974018331029,-4.716374554545066,0.36562673952107994,-0.48616796834207066,-1.4665464879396531e-05,4.178986482389586,4.178999353389045,4.178997063804533,4.178966718643452,0.007756724645950415,0.00031039082351445727,0.05231696690992331,0.9975666948511819,0.00015462162981341184,0.052292230083297274,0.997703077423007,0.00010573250355247653,0.04628414160960005,0.9977712418136125,7.918699363612173e-05,0.04747100979625151
1.31587,2.823572419456109,2.9795155207395947,3.2840819699590105,0.892002474331019,0.10029344508165026,-0.16151789048767318,-0.4101033767890245,8.27719342681648,7.965380044023385,-1.6055994427747313,-1.3200778034990375,-1.006323125621738,0.3668675487060558,1.131959399823872,-4.396885216078814,-4.734616843965327,0.37080340074628854,-0.4811467993780096,-4.266628912960903e-05,4.178991587592494,4.178999320600988,4.178997018158597,4.1789297302016095,0.007483411889003356,0.00027331275694705956,0.05073972536894197,0.9973973263465604,0.0001693685046213311,0.0536310210977993,0.9975972054958049,0.00010587192720219904,0.046279190552512735,0.997697017728888,7.422408472463865e-05,0.04718153037077797
1.34797,3.089823603335965,3.2329632416832927,3.2301119844069297,0.8935719655873465,0.0738241888535301,-0.16791448158297936,-0.4097363252943968,8.31352307540948,7.824264298327245,-1.757554509529354,-1.3081770610799206,-1.0217652820681349,0.3668661793536823,0.9486027767322249,-5.177936910598776,-4.701361327254109,0.3740104269653913,-0.47425305875308293,-0.00014514048531606117,4.1789943229475455,4.178999278909117,4.178996937289984,4.178778408197781,0.007240800269424299,0.00024261161957905633,0.049556341564353845,0.9972110466481696,0.00018627969839092774,0.055255842522062636,0.9974914007480993,0.0001058047477056231,0.046271912690034014,0.9976272826669937,6.973506189418942e-05,0.046932384197252514
1.38006,3.3571458582541327,3.4814786978338836,3.1712778286543437,0.8944210239144663,0.047370577850104796,-0.1744845113376639,-0.4090503802296064,8.343967988485327,7.658081104452935,-1.9084422577599334,-1.2961733908211774,-1.036986187492248,0.36686152114524395,0.7316382283945143,-5.937898156678044,-4.529585720755887,-1.2178306607433091,1.1092637136517385,-0.0650397162031181,4.178995928054434,4.178999225872096,4.17899683083119,4.081194238579374,0.007023860417867691,0.00021693985155660835,0.04866153064170829,0.9970052769049261,0.00020576974324341133,0.057209526084054774,0.997385855688924,0.00010554505917526909,0.046261471334782395,0.9975616143811715,6.566828582225952e-05,0.04671821450778455
1.41216,3.6253343680932,3.724267483191966,3.1076859021096594,0.8946327549608306,0.02075808569653362,-0.1806885230164304,-0.4081090432032903,8.367449537151218,7.467507349381242,-2.053816957181606,-1.335259032901158,-1.0013849451506902,0.36477410525858284,0.3658952768608247,-6.627967834681648,-4.041448745220325,-7.943000435489998,7.733026748562702,-0.3376802613504051,4.178996933297399,4.17899915819457,4.178996713240669,3.671209511558961,0.0068285754529342655,0.00019528496493342548,0.04797800679889781,0.9967769240260198,0.00022835287890638677,0.05952333994372501,0.9972807452506844,0.00010511043823951494,0.046247789015106455,0.9974996358782543,6.197850291720888e-05,0.046533917333132994
1.44425,3.8940962852911727,3.9605809680791006,3.039679522264784,0.8945692703413077,-0.007028463825560605,-0.1837535194232383,-0.40734636507831384,8.379192755885265,7.254786166662888,-2.183525154086301,-1.5901855034444456,-0.7531974709539431,0.3539364327823779,0.05325139538910654,-7.362095217061132,-4.095835942515355,-5.323126133543971,4.972232380481843,-0.22730718776320658,4.178997611858324,4.178999073061338,4.178996597196047,3.8371847677789446,0.006651698635136353,0.00017687681779791158,0.047450161996304974,0.9965222598489161,0.00025466417710375754,0.06220055483298718,0.9971762261973044,0.0001045190533801039,0.04623107521722576,0.9974410095641575,5.862631409676898e-05,0.046375016999245004
1.47635,4.163087019548861,4.189688030886483,2.967482011401778,0.8942878089274208,-0.03650693579950264,-0.1823493123179865,-0.4070200014489501,8.380901831742468,7.018503547175252,-2.3149788798200284,-1.761028469965999,-0.5936162570572714,0.3466411267357253,-0.3254941073917491,-8.134424576118004,-4.290765511600653,0.19979056337884746,-0.6000401811252429,-0.00038310173620755055,4.178998082704906,4.178998964087117,4.178996488339408,4.178424465616212,0.006490578176481993,0.00016112045865436097,0.047038076499758885,0.9962367562239757,0.00028550362494038546,0.06519991557437112,0.9970724346006717,0.00010379159663262367,0.046211721719624635,0.9973854323022261,5.55772619313665e-05,0.04623769301071175
1.50844,4.43194315543268,4.410813745242432,2.8909613112435513,0.8933460911762444,-0.066666499807357,-0.17923852221116038,-0.40664712733323466,8.370455267543722,6.757433418332634,-2.45268876875745,-1.7546162956769915,-0.6128742347951232,0.3466288312846217,-0.8215930859414828,-8.823612994177054,-4.112185357539921,0.21393538182048455,-0.6051557374224886,-7.925723329760152e-05,4.1789984166122105,4.178998821878192,4.17899637866764,4.1788816760132965,0.006343027476884788,0.00014755069959720477,0.046712970227786484,0.9959148573189763,0.0003218989049993669,0.06842672842785948,0.9969694817371662,0.00010295286350559546,0.04619027132122318,0.997332631047959,5.280125426705794e-05,0.04611872571404457
1.54054,4.700207501081577,4.623203957110048,2.8101077361627467,0.8915336225989487,-0.09679571217416531,-0.1762833032256767,-0.40586029825852005,8.344086664479569,6.474244145423236,-2.5846672204686603,-1.7477501507919746,-0.6322963936534864,0.34662628756491354,-1.3050743489604182,-9.492046520669726,-3.8743710528501185,0.22177252251566293,-0.603828227158205,-3.42209788402252e-05,4.178998662393735,4.178998634496766,4.178996257480979,4.178949579290964,0.006207226469620378,0.00013580100726441,0.04645395286584472,0.9955496946361103,0.000365162682866091,0.07173859655673805,0.9968674545754775,0.00010202716168852897,0.046167276484861804,0.9972823589865648,5.0272061394188184e-05,0.04601541750010031
1.57263,4.967375380840135,4.826159190965099,2.725135880952819,0.8888565442634913,-0.12686214898138,-0.17348888165454746,-0.4046500236321419,8.302200981571819,6.16960184590437,-2.7090131456766113,-1.7406324769497583,-0.6516759467599009,0.34662518926038427,-1.774009766675541,-10.136807122859189,-3.579399571968511,0.22886198297899388,-0.6016903090549287,-1.8937756821253903e-05,4.178998847406189,4.1789983828685875,4.178996115991784,4.178972636453186,0.00608164807088642,0.00012557839873395774,0.04624568282265286,0.9951327065668482,0.0004169880692621548,0.0749718257116935,0.9967664170532871,0.00010103752219051448,0.04614326381617033,0.9972343925264627,4.7966460102038196e-05,0.04592549779873395
1.60472,5.232956121600348,5.019002862142903,2.6363203059098312,0.885322195588479,-0.15683428325643192,-0.1708576187977078,-0.40300779953884774,8.245265060165185,5.8442662899773685,-2.823892114519296,-1.7332872705587714,-0.6709868844959896,0.34662458146292213,-2.226656085729915,-10.755007703393535,-3.2292828554957227,0.2357216106357507,-0.5992690788902848,-1.2002377829527071e-05,4.178998989216619,4.178998036763382,4.178995947377228,4.178983029914306,0.005965002141732107,0.00011664592915431392,0.04607676727779174,0.994653107293063,0.0004795992737852099,0.07797696694773465,0.9966664099841523,0.0001000070691346659,0.04611875515219865,0.9971885287694735,4.586375698921476e-05,0.045847051902131244
1.63682,5.4964749372178785,5.201084266641305,2.543993428713276,0.880938883415316,-0.18668077495697044,-0.16839105553443706,-0.4009257027805147,8.173801690414804,5.4990899077324835,-2.9275342693225634,-1.7257219079834836,-0.6902201141083966,0.346624196252844,-2.661346200528568,-11.343868283429002,-2.826220446329172,0.2424759577333805,-0.5966911778976491,-8.239068923008551e-06,4.1789990994949315,4.178997546206747,4.178995747118486,4.1789885090058645,0.005856191639252951,0.0001088105024791552,0.045938663337877474,0.9940971468557352,0.000555960437327668,0.08064536986867757,0.9965674514785808,9.895850557151874e-05,0.04609424970649064,0.997144583264986,4.394550448756253e-05,0.04577846471825734
1.66891,5.757474684815284,5.3717815007294725,2.4485433545026685,0.8757158444378763,-0.21637042846334015,-0.16609012840914814,-0.3983963623161848,8.088387167363392,5.135014351236042,-3.018240345598326,-1.7179397681487196,-0.7093706073283281,0.34662393182420925,-3.076486115394919,-11.900731691539248,-2.3726076389701114,0.2491678999433477,-0.5939987506088568,-5.843756353791584e-06,4.178999186227877,4.178996824305368,4.1789955138216115,4.178991709108093,0.005754277995463864,0.00010191364378908821,0.04582490359038358,0.9934470609754148,0.0006500858803204379,0.08291899128646484,0.9964695377685335,9.791371004736919e-05,0.04607021218496956,0.9971023880161208,4.219524886509499e-05,0.04571837254992976
1.70101,6.015517544727653,5.530504262154823,2.350411508583652,0.8696632243401345,-0.24587220788488018,-0.16395522616906358,-0.39541296412200694,7.989648944516413,4.753066553090215,-3.094387954590542,-1.7099428539069137,-0.7284346884938351,0.3466237442718864,-3.4705591994174587,-12.423075077862407,-1.8710290007398005,0.2558166052674805,-0.5912072937121755,-3.986478538993203e-06,4.178999255033247,4.178995710376433,4.1789952508073425,4.178993719897769,0.005658453553458204,9.582444200565978e-05,0.04573054636214093,0.9926795491797547,0.0007675117956601533,0.08478573348409793,0.9963726443192767,9.689344925673581e-05,0.046047065991710955,0.997061789709273,4.059830684784272e-05,0.04566562234560182
1.7331,6.270186623042828,5.676696518885322,2.2500900708023925,0.862792060167412,-0.2751552647513836,-0.1619862108648478,-0.3919692633793618,7.878263150860159,4.35435441545222,-3.154437657887997,-1.701732552923444,-0.7474091793011236,0.3466236163279297,-3.842131637553519,-12.90852019880871,-1.3242489288870622,0.2624344469584605,-0.58832009471386,-2.108310885039916e-06,4.178999309970491,4.178993883581811,4.178994968603056,4.178995054556936,0.005568019451847229,9.043410161097505e-05,0.04565178218175876,0.9917635166210735,0.000916032558681058,0.08626744311120933,0.9962767271169798,9.591720229705944e-05,0.04602519068649015,0.9970226481414743,3.914156779868178e-05,0.04561923753800146
1.7652,6.52108747165382,5.809839034148086,2.1481192197716235,0.8551142635510959,-0.3041889685645422,-0.16018242785208758,-0.3880595988046612,7.754951932929475,3.9400621689711786,-3.1969387389723622,-1.6933098557505748,-0.7662910069572044,0.34662354866278766,-4.189857984210676,-13.354842808023179,-0.7352009402630205,0.26903585817978426,-0.585329870928091,4.4926810112805343e-07,4.17899935405964,4.17899063707694,4.178994688015217,4.178995978712495,0.005482367752191254,8.565169965597496e-05,0.04558564952207412,0.9906566314054787,0.0011068852155948468,0.08740673496670921,0.9961817240308508,9.500308612898449e-05,0.046004922873777686,0.9969848348228514,3.781331862289797e-05,0.04557838953007796
1.79729,6.76784952013048,5.929451737622842,2.0450841973300107,0.8466426048744824,-0.3329429361559636,-0.1585427110854635,-0.3836789079006818,7.620480618636194,3.5114454303269063,-3.2205346310239276,-1.68467528971569,-0.7850768649350721,0.34662356308181386,-4.512486495520783,-13.759980916262066,-0.10697601180924414,0.27565034571697217,-0.5822096667075802,4.985536817934376e-06,4.178999389626604,4.178984195935805,4.178994442450218,4.178996640160036,0.005400966897849421,8.14008543418328e-05,0.04552982759778844,0.9892999095288494,0.0013567218766292943,0.08825593051730318,0.9960875561625024,9.416786834827514e-05,0.04598655974186075,0.996948231734043,3.660308880838296e-05,0.04554237394637637
1.82939,7.010127413793208,6.035095933687664,1.9416122047727347,0.8373907005983381,-0.36138705461140896,-0.15706538439566317,-0.37882274358256585,7.475654709960993,3.0698259946722626,-3.2239679705213646,-1.6758284351412285,-0.803762581580232,0.34662372309002676,-4.808864027268323,-14.122040625645978,0.5571903431045905,0.2823638678997827,-0.5788726534202784,1.5146849620300806e-05,4.178999418542701,4.178969206899285,4.178994276685357,4.178997125974103,0.005323349808666104,7.761708918331684e-05,0.04548248396288654,0.9876088814378908,0.0016910280909585684,0.08886911189916019,0.9959941291105601,9.34270519424622e-05,0.04597036454850391,0.9969127302207986,3.550151324439315e-05,0.04551059086888711
1.86148,7.247602252711711,6.1263763394258035,1.8383691435725544,0.8273730123515697,-0.38949148218439256,-0.15574825357080682,-0.37348729557626464,7.321316718448788,2.6165864408281787,-3.2060852360632626,-1.666766113561713,-0.8223411985183734,0.34662420922029263,-5.077939829574294,-14.439292168186197,1.2539352770684054,0.2895191826104932,-0.5749699270083845,4.517334123101298e-05,4.178999442397926,4.178924356305555,4.178994238659159,4.178997489880759,0.005249104076351911,7.42457323141928e-05,0.045442161424811466,0.9854585499585706,0.0021503314793202004,0.08929709172769948,0.9959013340936792,9.279501688088914e-05,0.04595657345968651,0.9968782300101114,3.450021068715786e-05,0.04548252838628224
1.89357,7.479982727132894,6.202942951288956,1.7360562163758466,0.8166048982780212,-0.41722655616784626,-0.1545885609647634,-0.3676694336679308,7.15834287891573,2.1531648636201237,-3.165840835087972,-1.6574741458755853,-0.8407945594807963,0.34662565903520026,-5.318761857677103,-14.710086054416596,1.9798232446260313,0.29934364995485085,-0.5682432383754814,0.00018688030265987256,4.178999462629822,4.178711644355562,4.1789943636978615,4.178997766299039,0.0051778638457553655,7.124023059654612e-05,0.04540769341527176,0.982656425976681,0.002802123981889603,0.08958466764984749,0.9958090488890552,9.228520462407006e-05,0.045945403275247564,0.9968446383341723,3.3591675939050945e-05,0.04545774888939418
1.92567,7.70700614914874,6.2644927845887235,1.6354064273642361,0.8051030240512678,-0.44456206977720064,-0.15358268488838014,-0.3613669054694743,6.9876399815597585,1.6810522973806477,-3.1022994370796084,-1.6478668670163807,-0.8590320308677928,0.3466316568613817,-5.4870229859656146,-14.478667801426132,2.9795984351069507,8.791916584155047,8.00424142542835,0.34897261267391505,4.1789994804474455,3.6542223483731107,4.178994700093887,4.178997974852855,0.005109303058576355,6.856078717901031e-05,0.045378140131837504,0.9788910765470304,0.003765349429650549,0.08976948677177148,0.9957171385561862,9.191033286893561e-05,0.045937059693481594,0.9968118691502833,3.2769183888979806e-05,0.045435877635800016
1.95776,7.928460976321382,6.311000481037694,1.5373188457991334,0.7942905789878891,-0.4689621081881753,-0.15171543287605443,-0.35518930094677453,6.811536830746345,1.2163669796895362,-3.0066707739733776,-1.365694873912193,-0.6021400625828953,0.3578317514840308,-5.689338396976952,-14.793718844514354,3.4280147514296493,4.278651015214796,3.614902809424741,0.1669242729652477,4.178999497452969,3.9279798084558033,4.178995110260724,4.178998139956692,0.005043131370307494,6.617168826886137e-05,0.04535272360035846,0.9736259181715439,0.0052651583754865965,0.08988195526925165,0.9956254600057507,9.167855043547107e-05,0.04593166386265207,0.9967798430332234,3.202611705993565e-05,0.045416578044923495
1.98986,8.144157910228554,6.342422910469696,1.4425400031562985,0.7850438167226542,-0.4893438218520085,-0.1485052008092677,-0.3495640572135672,6.628940471971467,0.7415702625206395,-2.896650422262497,-1.2283737934396757,-0.48612163578712553,0.3631890992647136,-5.874956587419271,-15.018199928436799,3.836235137151688,0.19521222909729194,-0.428946879916224,0.0006552276176228039,4.178999514062738,4.178009076536424,4.178995630613197,4.178998264674122,0.004979088818237047,6.404255207044633e-05,0.045330814879770996,0.9658564982688246,0.007769419902719241,0.08994575172861687,0.9955338609436791,9.159906207160502e-05,0.04592936979088971,0.9967484863450079,3.1356688215545346e-05,0.04539956544783796
2.02195,8.353897373908138,6.358487343279377,1.3515043725067837,0.7760963324513035,-0.5082906024622881,-0.14495485600613756,-0.34395236711620947,6.4403867938507835,0.2595689416389709,-2.7735284494474604,-1.2221085584098113,-0.4998884629496942,0.36321012845454176,-5.842612396127085,-13.777554479967723,4.848377987241763,21.73725566249619,21.351518016680316,0.8864446350725618,4.178999530500093,2.8459955932530723,4.178996216804046,4.178998358186055,0.004916940124069052,6.214869416799482e-05,0.04531191484669407,0.9534774307992305,0.012379067469594078,0.08997862802052514,0.9954421749746722,9.168596900691754e-05,0.04593044394177303,0.9967177300071747,3.075633783319113e-05,0.04538461110570827
2.05405,8.55759961907135,6.359710810619269,1.2649647519304352,0.7705910122441737,-0.5208478556130184,-0.13900639676969337,-0.33997679886697435,6.2528711857384875,-0.1826145084088149,-2.6179222779275837,-0.5244626360228761,0.18537741018480117,0.39166010828098,-6.161006350636241,-14.757789964825584,4.411021300192259,-0.052090162285776065,-0.18645709860022228,0.0007872847979095378,4.178999546981223,4.177811719938996,4.178996725371918,4.178998428462454,0.004856476140022486,6.046398404656557e-05,0.045295566893174176,0.9312865871173838,0.022190843681846685,0.08999335476697294,0.9953502346622516,9.19403124206334e-05,0.04593490798153652,0.9966875108617774,3.0219145397291307e-05,0.045371473334142265
2.08614,8.755121196730446,6.34622697910934,1.1832104115876505,0.7686983508044398,-0.5271911472645421,-0.1306033217582135,-0.33780928202314864,6.055136889143855,-0.6562581068584039,-2.4763528419591583,-0.5261344427071875,0.17939316651769577,0.3916853757773718,-6.2975948228846566,-14.501077294930944,4.475420540117469,-0.06344396784161095,-0.2009631567805368,0.00022422997962871685,4.178999562212499,4.17865894081417,4.178997219765895,4.178998471200064,0.004797507882056084,5.8968257966402446e-05,0.045281419419473314,0.8827161400581484,0.04857044705923541,0.0899986206779465,0.9952578637575291,9.237090472239653e-05,0.045942959451443326,0.996657770060102,2.9740801675437565e-05,0.045359969072802056
2.11824,8.946225640816161,6.317674296898157,1.1060322889415124,0.7666855192275714,-0.5335282601118383,-0.12225118693983347,-0.3355526136381379,5.853018856525287,-1.1216626455960508,-2.332716545857319,-0.5281706438795881,0.1729433584529252,0.39169257232202276,-6.426961290950378,-14.247115120144061,4.546417281564899,-0.06502978963237468,-0.20590267260551576,5.53824941712351e-05,4.178999574696187,4.178913264458598,4.1789976324424645,4.1789984886584435,0.004739861045469136,5.764683658694858e-05,0.04526920738318203,0.7296992879411236,0.1530168521170248,0.08999987001523872,0.9951648671783226,9.299657920651674e-05,0.045955022330107696,0.9966284514145715,2.931864553058171e-05,0.04534996927639396
2.15033,9.130775967027155,6.274315777365881,1.0335001236878598,0.7645509788658286,-0.5398623858504412,-0.11395368323609403,-0.3332040847511663,5.646748874353337,-1.5789164003326486,-2.1868016462398105,-0.5302577411781206,0.16633501919510213,0.3916943497943877,-6.549041307398848,-13.996185636395765,4.6236998469459065,-0.06249963219813972,-0.20675871708885327,5.31181342828638e-05,4.178999579742414,4.178916864234377,4.178997884611812,4.178998436258635,0.004683377466886765,5.6483578582370424e-05,0.0452586795644894,0.2748320685784883,0.4548672193626353,0.08999999415863508,0.9950710406713261,9.382650699654394e-05,0.04597135549198842,0.9965995024504689,2.894896410260912e-05,0.0453413314883682
2.18242,9.30864266467102,6.216411448856128,0.965690303611306,0.7622955993333805,-0.5461927662918326,-0.10571290144372954,-0.33076224499557066,5.436560797505473,-2.028116703710817,-2.038406402854589,-0.5322636343888696,0.15969920563452186,0.391696054593299,-6.663741807511053,-13.748254878869245,4.706971468835537,-0.05666357608797981,-0.20424755238147368,0.00018633077784678266,4.178999577537069,4.178716555768255,4.178998028235869,4.178998301727873,0.0046279128085256116,5.546465836115403e-05,0.045249628973852284,0.13222103694873436,0.14261103162975394,0.08999984884164516,0.994976169122634,9.487154869214217e-05,0.04599228492586698,0.9965708739207308,2.862852973803332e-05,0.045333935580804355
2.21452,9.479703777695144,6.144218230373483,0.9026855455203571,0.7599215585538459,-0.5525165410114068,-0.0975300350884539,-0.32822642789423584,5.2226914677229495,-2.4693597982900335,-1.8873386000458667,-0.5340822224120967,0.15314398660002834,0.39170203478276716,-6.770796317128354,-13.502421019845372,4.796137206620124,-0.033616497521620374,-0.18420711503505882,0.0010291523242096127,4.178999572872861,4.177449106057623,4.178998156257518,4.178998120152982,0.004573334601758291,5.457820676732071e-05,0.04524188458197114,0.08354594356913977,0.048675093379594594,0.08999862664421608,0.9948800245693618,9.614455327228779e-05,0.0460182166322791,0.9965425193791265,2.8354541604328575e-05,0.04532768042348614
2.24661,9.643845091349705,6.05799040968953,0.8445747072917434,0.7574346050364082,-0.5588251096786024,-0.08940378720235904,-0.3255983379541777,5.005386279096639,-2.902712982937862,-1.733409069227506,-0.5351611264276276,0.1472319549860011,0.39173506489170307,-6.7006141681032645,-12.562900718549292,5.111937936309338,12.20598360264146,12.20860805649138,0.5047164940779902,4.178999567111761,3.4200244228390857,4.1789982724865995,4.178997889010096,0.004519520591184788,5.381401057350274e-05,0.04523530442985247,0.06001328064573721,0.02353266292340257,0.08999409201180336,0.9947823638848354,9.766068452626877e-05,0.046049651012547294,0.996514394804335,2.8124574791520533e-05,0.04532248113749749
2.27871,9.801048716084939,5.958334760202297,0.7915786400129201,0.7569317640974346,-0.5616999823175123,-0.0798764550082474,-0.3242949070147537,4.790333550065593,-3.305912751838282,-1.5693440781295562,-0.1434164268519343,0.5390608850439281,0.4079336784389711,-7.010130438971107,-12.918465450219701,4.713624632351728,-0.20389982129188056,-0.044094583810536624,0.0006412423169916387,4.178999561113391,4.178032122655141,4.17899837320533,4.178997584724089,0.004466359270890423,5.316132029436359e-05,0.04522975420988567,0.046248033417665216,0.013765247228071993,0.08998271660469995,0.9946829331991706,9.943068566488559e-05,0.046087048359202805,0.99648645908763,2.7935716704972218e-05,0.0453182483275898
2.3108,9.95119316640452,5.845549447412577,0.743653199182347,0.7583760277443248,-0.5611685170843739,-0.06889200827695129,-0.3243602743664935,4.565347057194435,-3.7205241859942406,-1.4180627454958132,-0.14996048563784314,0.537645692295018,0.40795425877784447,-7.144514269572015,-12.565995436205815,4.5542774002366535,-0.19689187649031753,-0.04023719002419267,0.0009058851232428639,4.17899955501299,4.177633862247853,4.1789984617881135,4.178997188740765,0.0044137468580118955,5.261241287852763e-05,0.04522513540455214,0.037233176993488125,0.009014856424177094,0.08995970093380691,0.9945814594033429,0.00010147379582761741,0.04613111227716,0.9964586729743848,2.7786113245161923e-05,0.04531492228788983
2.3429,10.094047472580002,5.719639260749902,0.7004999843898014,0.7596676544399268,-0.5606533158108046,-0.05788185405768596,-0.32438034104170815,4.33604758512714,-4.123823278249344,-1.2718955794548903,-0.15627962807777745,0.5363543005947714,0.4079833326900344,-7.277216273712217,-12.21633809191247,4.406805492388168,-0.17133203524624882,-0.01742893697153119,0.0019366625106955748,4.1789995487340015,4.176083377934866,4.178998535988465,4.178996665132575,0.004361584728335804,5.21621296760922e-05,0.045221378610227854,0.030880812358909684,0.006352364634578437,0.08991887065650507,0.9944776406748622,0.00010381872848075547,0.04618283802156544,0.9964309981167293,2.7674857655574235e-05,0.045312469140624624
2.37499,10.229474062506567,5.580965805419483,0.6619610174094165,0.7608118448839297,-0.5601458906569609,-0.04684469083349022,-0.32435704589301584,4.102489111209823,-4.5159002997763675,-1.1304614476467396,-0.16177844069790165,0.5357949279214902,0.4080454888667204,-7.407058770229579,-11.866120756456679,4.271614761451618,-0.07055462445119866,0.08226239735548732,0.0060775871065025765,4.178999542220053,4.169855784851596,4.178998596548941,4.178995959254291,0.004309780459440421,5.1804268895383215e-05,0.045218411914580973,0.026170077047580197,0.00471073531132949,0.08985258225273315,0.9943711496084123,0.00010649106644981652,0.046243258720559254,0.9964033976547875,2.7600461941813872e-05,0.04531084588608768
2.40709,10.357337718845393,5.429889489952248,0.6278908480681425,0.761828453322498,-0.5596112344821325,-0.03576772718384405,-0.3243044003046307,3.8647634098533876,-4.896737277950011,-0.993366192081606,-0.16404285469837018,0.5384350968081195,0.4082405458660323,-7.536305310517214,-11.52100589497028,4.14415943512522,-0.014356718554343124,0.13947761016248167,0.008440052133911238,4.178999535460496,4.166302284926997,4.178998644397918,4.1789949837097415,0.004258246966289088,5.153349315133172e-05,0.04521617597151919,0.022543668591992073,0.0036264084555881217,0.08975153448467084,0.9942616286930313,0.00010952091538104787,0.04631363588333757,0.99637583597458,2.7561680207469973e-05,0.04531001857197554
2.43918,10.477505021885023,5.266768349500363,0.5981543567197548,0.7627411432969323,-0.5590051213755721,-0.0246336565424755,-0.32424127741318487,3.6228896079632746,-5.266497974020274,-0.860361548969061,-0.1645036261183602,0.5429115582117554,0.4085114249524901,-7.632583820813617,-11.089138764304652,4.055526463639694,1.6574755651332391,1.8356913189983761,0.07736103644023275,4.178999528486892,4.062660363469681,4.178998680500929,4.178993597080053,0.004206901743589983,5.134522269910602e-05,0.04521462213754135,0.01967158660442745,0.0028720819875646245,0.08960455840681154,0.9941486849531881,0.00011294373984323437,0.046395513624726326,0.9963482784839742,2.7557490605803867e-05,0.04530996146676339
2.47127,10.5898600755722,5.092001932395555,0.5726418465827021,0.7638113234072745,-0.5578397640270236,-0.013234249362626814,-0.32439469014662564,3.377925797326673,-5.622398118997989,-0.7302015350086954,-0.11130780934070546,0.6018271169807434,0.41099428720806325,-7.803686618570721,-10.8294230419488,3.8719380443060736,-0.11090206003186043,0.09084702404850091,0.005604849392664804,4.178999521349044,4.170562364168915,4.178998705681549,4.1789915247877865,0.004155666440445941,5.123530314404176e-05,0.04521370899352171,0.017345792663398817,0.0023257939410286296,0.08939842730015218,0.9940318847308854,0.0001168002223025866,0.0464907591385269,0.9963206915111836,2.758697279052881e-05,0.045310654010345335
2.50337,10.694265373119972,4.9059459600091975,0.5512129111726725,0.7650133968177638,-0.5561335387137321,-0.0015704167906504807,-0.32475763893162,3.1274705313280133,-5.969962822855877,-0.6059336959453911,-0.11486715331525453,0.6047428049991612,0.4111741719361585,-7.9174720469597295,-10.421510276615784,3.752802789301536,0.8658948482604506,1.080898898781466,0.045882016807307496,4.178999514030295,4.109991996648275,4.17899872065624,4.178988304018283,0.004104466030597426,5.120040984851509e-05,0.04521340504462481,0.015428550843205002,0.0019172418201938181,0.08911763696695403,0.9939107452272707,0.0001211395036146766,0.04660169992768029,0.9962930420029292,2.7649508254396922e-05,0.04531208504830626
2.53546,10.790573891465213,4.70894497582411,0.5337109376968474,0.7662185080841183,-0.554100891905229,0.01026814191066332,-0.3252321711898955,2.873363381146034,-6.304435778526107,-0.48548944097001945,-0.08707670821564589,0.6394336933502818,0.41264673141806835,-8.076624788720409,-10.107428641486555,3.585270396368391,-0.07238171033850328,0.15669328139429198,0.007874160406746166,4.178999506527724,4.167141275252098,4.178998725887764,4.178982898608971,0.004053228239681412,5.123779091601334e-05,0.04521368614519015,0.013824949252225964,0.0016036015909790375,0.08874427656707685,0.9937847251917261,0.00012602003554465242,0.0467312257706959,0.996265297314292,2.774468863719084e-05,0.04531425065056378
2.56756,10.878645177342403,4.501370508150513,0.5199882575092051,0.7674241878931441,-0.5517253847779353,0.02229109017106098,-0.3258256027125846,2.6141483064380715,-6.628828447363139,-0.37042205106962534,-0.08939976158802594,0.644462682774129,0.4128994485036692,-8.216652386326118,-9.748725197892302,3.4444736463407946,-0.17222380456830796,0.05707141579344905,0.0038546195526191753,4.178999498829722,4.173175841056744,4.178998721734814,4.178973038531529,0.004001883225623064,5.1345014058348456e-05,0.04521453308568584,0.012467363611686828,0.0013575856405391357,0.08825806579231922,0.9936532147811493,0.0001315104105768362,0.04688291270836334,0.9962374250978767,2.78722164152289e-05,0.04531715182180658
2.59965,10.958324857474414,4.283569685253348,0.5098851571301899,0.7684777307918438,-0.5492959795204294,0.03437512251326258,-0.3263958571543787,2.3504391187653426,-6.941708715616805,-0.2598734596812052,-0.09492719508103786,0.6462943602007254,0.41302316051474325,-8.271902568352449,-9.217335227022204,3.3857490625751683,3.075676703151397,3.3489967879739644,0.1376463192580523,4.178999490971548,3.971965433397969,4.1789987084087405,4.178953162213487,0.003950363027403883,5.152019821918124e-05,0.04521593320910899,0.011306267504101498,0.0011610961075853284,0.08763650402169365,0.993515521571536,0.00013769320961326504,0.0470612635025518,0.996209393073021,2.8032024855675246e-05,0.04532079719101746
