t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6
2.28947,7.838555755964988,6.085886911943049,-1.0555981417176477,0.8708646413112361,-0.021374624455485408,0.4870596875813806,0.06253660185159368,-1.617561214600459,3.3078547123442195,2.073066675818275,-0.08859076215518641,-0.07444934177070064,-0.11472136650033529,-12.988230636537741,-3.6088492310877154,-0.22317085529066294,-0.008159436342833535,0.009666333874656874,-1.4559513876247563e-05,4.178994762734258,4.178999596757308,4.178972782946778,4.178999682538959,0.013931285022060029,0.00013087788502114068,0.04643241692057683,0.16436115193459816,0.19565750711445737,0.08999994875466992,0.9966518551320158,4.386403652594566e-05,0.04651461067774422,0.9966948565017218,5.3607076294521573e-05,0.04503967105099866,0.9975045830642048,2.296121543326026e-05,0.04602186348766352,0.9981362766173166,2.6599365107987708e-05,0.045000775950954634,0.9991793714691704,1.640740117786631e-05,0.04499895980610746
2.33035,7.761520566841034,6.218102735395814,-0.9710251827408686,0.8717069576234248,-0.024001848391128636,0.4855715721418741,0.061410125607819825,-2.1485644434415208,3.160312629997968,2.0639426890290973,-0.08892434778088197,-0.074054149027198,-0.11472196174298958,-12.639606791341643,-3.5767185282981897,-0.2612829408417061,-0.007654989538874866,0.00914002510311403,-3.3398829214556355e-05,4.17899160163534,4.1789996043044235,4.1789413020431265,4.178999680093307,0.013801642281220659,0.0001296427408393701,0.046405796386910454,0.09799246315872086,0.0663686887758773,0.08999947772731924,0.9966076059306902,4.4249201325573755e-05,0.046536592658583675,0.99664159947178,5.325702994185146e-05,0.045045638401655555,0.9974817037452717,2.2879318933066947e-05,0.04601459251778234,0.9981097974359499,2.64791813668391e-05,0.045000867233768546,0.9991628695889836,1.65018801867006e-05,0.04499899413879981
2.37124,7.6630686850926795,6.344313561253653,-0.8868573162001451,0.8725356287574746,-0.026635058677785328,0.4840845130822582,0.06028597089472553,-2.665314738789906,3.0140841605219846,2.053260550013354,-0.08923730989832791,-0.07368047358384787,-0.11472332720119931,-12.299268903917458,-3.5457980231108883,-0.29779078844443235,-0.005917129977930057,0.007258805255622378,-0.00010290383093119125,4.178985035107028,4.17899960740457,4.178830223876624,4.1789996760320705,0.013672732023788452,0.00012891025743220547,0.04639011368921317,0.06765754333746954,0.030334919821251326,0.08999746223372701,0.9965628457980954,4.476013259482359e-05,0.04656614713473517,0.996588663101673,5.2936370106944504e-05,0.04505324811004911,0.9974588658854424,2.2837859829267134e-05,0.046010909680617565,0.998083399730303,2.639770564674361e-05,0.04500095382402404,0.9991462530160071,1.661657297655682e-05,0.04499902021134475
2.41212,7.5437758647553865,6.464572073587399,-0.8031568951257482,0.8733511536647788,-0.029273362067925784,0.48259771835248777,0.059163661156069185,-3.1681508588994567,2.869119826904943,2.0410858454975376,-0.08947922238138116,-0.0733837088330418,-0.11472753426126882,-11.966577227284597,-3.515909826725779,-0.3325452828688469,0.0048117666263674435,-0.003979942310505396,-0.0005413307114943611,4.178969037417088,4.178999606912614,4.178154942387268,4.178999670797329,0.013544094316460904,0.00012863770732754847,0.04638427811797433,0.05085704788796887,0.016800495449500668,0.08999170451861953,0.9965174456494047,4.5400148690724676e-05,0.046602958899987626,0.9965360199995071,5.2643102165800116e-05,0.04506334339511231,0.9974360308768332,2.2835008609146718e-05,0.04601063428037369,0.9980570467989612,2.6352931341789556e-05,0.045001036847159726,0.9991295012368501,1.675177915703203e-05,0.04499903841605199
2.453,7.404204538849697,6.578929061604922,-0.7199834486073378,0.8741563295105557,-0.031911952395012044,0.48110673042049934,0.05804064704882332,-3.6573854069824354,2.7253774248372293,2.0274902585480366,-0.08928250092743323,-0.07354642246791784,-0.11474966570963298,-11.562101504084518,-3.4690379071529858,-0.32274670091961655,1.5229708974896061,-1.531050978194882,-0.06277087088645572,4.1789185862897185,4.178999603461783,4.084526237945037,4.178999664759161,0.013415304867701226,0.00012878944875967843,0.04638746610807145,0.04040664061032521,0.010450407277643663,0.08997854814369466,0.9964712715967239,4.617405268082553e-05,0.04664619609638367,0.9964836447237575,5.237527574974998e-05,0.04507747043394342,0.9974131616368598,2.286923997340026e-05,0.0460136302062942,0.9980307038837161,2.6342915245092052e-05,0.045001117298535974,0.9991125934393688,1.6907797481317225e-05,0.04499904903633114
2.49389,7.244969861639676,6.687445565645337,-0.6373552048370962,0.8752820489085018,-0.03396724130405854,0.47908578039906313,0.056607776048884374,-4.13008360604164,2.5835513069295084,2.014295271095011,-0.027018249034418997,-0.1361410156571305,-0.11731595330111654,-11.286823580486395,-3.409484466444167,-0.422947189196,0.4376827471697663,-0.4641731602204121,-0.018597281950546798,4.178646816961602,4.178999597657457,4.1506809188600435,4.1789996582393965,0.013285971835139741,0.00012933303256148476,0.046399010428125116,0.033395341160015475,0.007011299450309732,0.08995234554181662,0.9964241838821574,4.7087714566534576e-05,0.046693558244318235,0.9964315139584919,5.213076526549516e-05,0.04509879900079121,0.9973902224699736,2.2939166886301868e-05,0.04601978899625281,0.998004338255059,2.6365628657150285e-05,0.04500119607645237,0.9990955085819168,1.708485745205096e-05,0.0449990522855181
2.53477,7.066639011129275,6.790209733254828,-0.5553472263889461,0.8768254074753082,-0.035274331243585616,0.47637397695504147,0.05477978053731203,-4.591527503391106,2.444159937078695,1.9970037454532863,-0.009124283454429456,-0.15511799979883661,-0.118076273705008,-10.948372587628837,-3.329455526899415,-0.496390268840578,-0.43914858887787755,-0.5990290786334208,0.017150909959357953,4.147622368256029,4.178999590151293,4.1734131491044755,4.178999651346994,0.013155731519757598,0.00013024031538214233,0.04641840264166461,0.028437097558045757,0.004958243601969723,0.08990475535865566,0.996376035290037,4.814859212027359e-05,0.04673843830440987,0.9963796074528057,5.190650568619217e-05,0.04513495043509343,0.9973671788194962,2.3043650477321007e-05,0.04602903777593213,0.9979779191917012,2.641906335768799e-05,0.04500127398660665,0.9990782253706333,1.7283211283385045e-05,0.04499904827895231
2.57566,6.86972557173532,6.887342188252946,-0.47410614830957665,0.878566221478332,-0.036557547511705125,0.47326483699037236,0.05296600968042199,-5.039134368196181,2.3080404236098775,1.976709615875842,-0.02707817764992936,-0.1796083544764946,-0.11737508592810161,-10.492936608533398,-3.254015954450014,-0.5170346166403349,-2.8019266223792343,-2.875229070567426,0.11344884042597804,4.005007501931605,4.178999581638427,4.175607199552499,4.1789996440565975,0.013024245471002798,0.00013148604875479997,0.04644524645758889,0.024792677003734345,0.003644420554311412,0.08982386579683872,0.9963266702554521,4.936503458497112e-05,0.04675829295845534,0.9963279137734417,5.1693679364053736e-05,0.04520921436959057,0.9973439970497109,2.3181769785316552e-05,0.04604133534036166,0.9979514179904264,2.650120127476453e-05,0.04500135175717119,0.999060722232078,1.7503138555374837e-05,0.04499903703970262
2.61654,6.654890100495629,6.978978761508223,-0.3937068319234422,0.8809198049929325,-0.03892760002734809,0.4687986972580555,0.0518920470192237,-5.468121454665187,2.1750051375215262,1.955571474850976,-0.1416305077628256,-0.2971575390308562,-0.11273690985468017,-10.255834159659889,-3.2650046285119916,-0.747817687379011,0.08022148035618297,-0.22771943597936617,-0.0046725607418244995,4.175026287168658,4.17899957265973,4.167999816356651,4.178999636341174,0.012891204369692048,0.0001330411013107496,0.04647909565327151,0.022033269503956066,0.0027594074997782823,0.08969322916750057,0.9962759316399685,5.073861548360676e-05,0.04664988547439885,0.9962764672368337,5.144653660796862e-05,0.04542082220491112,0.9973206445655357,2.335248417519637e-05,0.046056640927643874,0.9979248082709629,2.660971946361089e-05,0.04500143006558588,0.9990429774871773,1.774474490064442e-05,0.04499901858317397
2.65742,6.422710696958813,7.065172260339569,-0.31436050670088017,0.8837976331262017,-0.04220849519733906,0.46311348787788353,0.05144072245745276,-5.887414983216938,2.0415205969064516,1.924998133670413,-0.13835077965484843,-0.3064674873339564,-0.11292794009661974,-9.869811324927282,-3.265937482567734,-0.8922423399117656,0.17768414569837404,-0.391414838829079,-0.008719648796436283,4.173053756999999,4.178999563229302,4.159941438233544,4.178999628166531,0.012756324205272845,0.00013488016441920244,0.0465196057246341,0.01989398831667113,0.0021392811872849335,0.08949079915976653,0.9962236825548585,5.224908510996446e-05,0.04624403589943736,0.9962255516975184,5.0915539315355785e-05,0.045892839978557594,0.9972970894060482,2.355515948744964e-05,0.04607496044245563,0.9978980656602253,2.6742610737466607e-05,0.04500150950361041,0.9990249692201233,1.800826705399949e-05,0.044998992801350876
2.69831,6.173712122725724,7.14590719035245,-0.2363846332236433,0.8867533405844136,-0.04538111741405287,0.45718044041442013,0.05094287011791373,-6.290926579850051,1.9079979180314786,1.8885202194217214,-0.13108644491057003,-0.32246986279608086,-0.11328442912078616,-9.48944591098429,-3.2642591919712247,-1.0423783964635307,-0.07933323835950738,-0.469006883789164,0.0017063088629304959,4.162835612961613,4.178999553237646,4.165401424660646,4.178999619527983,0.012619344468449077,0.0001369797368237673,0.046566479468776886,0.018202993850934556,0.0016909944657365731,0.0891879070748327,0.9961696877764896,5.399477836884827e-05,0.04617131054650792,0.9961754469805539,5.0104716964353006e-05,0.04599967117757611,0.9972732999154496,2.3789490598617434e-05,0.04609633987549747,0.9978711675698042,2.6898090421186227e-05,0.045001590597473905,0.9990066751759075,1.8294044215773588e-05,0.04499895947601043
2.73919,5.908534496418438,7.221184472593639,-0.1600250529161714,0.8898253181197051,-0.048497865274106905,0.4509046952196831,0.05043689219556518,-6.678887539248944,1.7745438534081783,1.845904230401692,-0.1343298586519929,-0.34164446606653204,-0.11321466938668756,-9.101376196857242,-3.26367535855813,-1.1926208679610035,-0.33709851692912846,-0.6719802429547481,0.012142264503066613,4.148720470524398,4.178999542634176,4.166979447125233,4.178999610398854,0.012480034640513081,0.0001393098279359958,0.046619266599802124,0.016844330846817173,0.001358663004117384,0.08874852774450581,0.9961137090266988,5.5978749790868944e-05,0.04620353596308202,0.9961261641014072,4.928287914681356e-05,0.046009680630388086,0.9972492448615641,2.405505388547187e-05,0.046120824618570457,0.9978440934989218,2.7074070882371203e-05,0.04500167383947993,0.9989880729078005,1.8602268107128376e-05,0.04499891837897186
2.78007,5.6278195439344945,7.29100695698799,-0.08553246800626366,0.8930478256604901,-0.05173985195773615,0.4441679829334391,0.050034345280092415,-7.050982883308577,1.6411136578888488,1.797145816003891,-0.14811159736113985,-0.36911731350139176,-0.11271825214272266,-8.71839418365145,-3.2720360303424636,-1.3576056581102116,-0.2198601321413954,-0.6645796327516382,0.007228464813549366,4.152604875999514,4.178999531399224,4.1634746785562005,4.1789996007426105,0.012338198463597542,0.000141836176915539,0.046677390367752834,0.015737258745688723,0.0011070721011284478,0.0881289726779458,0.9960554977754698,5.8211251229048966e-05,0.046273349962858173,0.9960776958853049,4.8468216102219037e-05,0.045995611736027515,0.9972248933606115,2.435150095261901e-05,0.046148476603806686,0.9978168251469756,2.726835194617384e-05,0.04500175967415055,0.9989691398046339,1.8933103166527926e-05,0.04499886922615205
2.82096,5.332211268820419,7.355368380557673,-0.013170146550220614,0.8964422377731225,-0.05515438092343521,0.4368896150441666,0.04976782932221472,-7.4074206146193085,1.5073416495516692,1.7416422598904475,-0.15710023048042548,-0.39628759871486696,-0.11242272781281425,-8.324545028463293,-3.285707901877726,-1.526373033284368,-0.23251193731059014,-0.7497066136684769,0.007617829328653647,4.1496644977588195,4.1789995194975855,4.161119809182848,4.17899959052266,0.012193678984871083,0.00014451947872645885,0.04674010567012947,0.014824065739111183,0.0009131930065775424,0.08727857790008943,0.9959947821940907,6.071558137920035e-05,0.046367762913796164,0.9960300353626862,4.766052261875311e-05,0.04597303798495066,0.997200214798428,2.4678562183356464e-05,0.046179374583494484,0.9977893465078501,2.7478639125536925e-05,0.04500184849495234,0.9989498531163931,1.9286688240793368e-05,0.04499881167782195
2.86184,5.022358769375834,7.414250099323206,0.05678298853184797,0.9000109308080254,-0.0587017238953337,0.4290367684809321,0.049618013823991766,-7.747756447300914,1.3730106884107796,1.6792389170663797,-0.16660611260640887,-0.42693816565364284,-0.11211128493168032,-7.923358556157726,-3.305312650321206,-1.7034100520010624,-0.28630432739906,-0.81935978315477,0.009676545508045746,4.1459404554487325,4.178999506886582,4.160491578883058,4.178999579704957,0.012046364452715968,0.00014731453215511599,0.046806451481215074,0.014062577546744462,0.0007614881923667195,0.08614197916530499,0.9959312601995108,6.352199457983291e-05,0.04648469521734404,0.995983177894361,4.68574683252692e-05,0.04594681795542636,0.9971751787626613,2.5036035766792616e-05,0.046213613168604846,0.9977616439662422,2.7702541607901174e-05,0.045001940640789294,0.9989301899860236,1.966313036948022e-05,0.044998745341836524
2.90272,4.698926182441167,7.467624395475773,0.12403801863020476,0.9037637081865983,-0.06240307441788386,0.4205434193141196,0.04960153732467792,-8.071690406769527,1.237878218194834,1.6095976962592629,-0.17831121136346292,-0.46043639205668696,-0.1117156747017276,-7.5243598887897685,-3.332497025990491,-1.8975484644113199,0.030603857742708674,-0.63881096078721,-0.003415539156833956,4.161317565428289,4.178999493521364,4.1561813415869215,4.1789995682547065,0.011896195242193212,0.00015016921052275466,0.046875194380268305,0.013421383979888525,0.0006411935668559387,0.08466378734119955,0.9958645932444622,6.666695504861444e-05,0.04662565069045577,0.9959371212450708,4.6056649290198403e-05,0.045918867597763896,0.9971497550102859,2.542375237535091e-05,0.046251299516337524,0.997733706421932,2.7937544310123558e-05,0.045002036391532045,0.9989101275020237,2.0062483999912003e-05,0.04499866978339739
2.94361,4.362582294408443,7.515451654705774,0.188284452914873,0.9076701051128575,-0.06616287571162324,0.4114497125370721,0.04966540224969053,-8.379311937963294,1.1016343578551397,1.5320194340862556,-0.1770600211335439,-0.4865531659491078,-0.11185531360800093,-7.076976781578926,-3.3564174362449632,-2.0640093203962877,-1.192467427979602,-1.3039960801989028,0.04643209566211567,4.103311909483799,4.178999479365092,4.173134532967237,4.178999556125442,0.011743170661286972,0.00015302458090624138,0.04694479475093505,0.012876705653497208,0.0005446783263913146,0.0827964609186265,0.995794399305374,7.019393908833445e-05,0.04679405440606549,0.9958918651809509,4.525606411994036e-05,0.045890068620839546,0.99712391342155,2.5841588735936337e-05,0.04629255466652697,0.997705525387563,2.8181034369052414e-05,0.04500213596088067,0.9988896427427558,2.04847592678867e-05,0.04499858452309139
2.98449,4.014033715047606,7.557690802988338,0.24922132405425662,0.9117666784325261,-0.07030822763820217,0.4015459632938231,0.04999180501581687,-8.668642919727672,0.9644125494457064,1.4476356835848376,-0.22581216238084142,-0.5398649794176654,-0.10995701095166521,-6.649719174038575,-3.4057018777765085,-2.2770315869249957,0.6671384886394279,-1.0998137571862474,-0.029821171619677962,4.166887971323786,4.17899946442655,4.122044025344982,4.1789995433080955,0.011587356985036526,0.00015581367625044446,0.04701333233091401,0.012410276535850655,0.0004664291176465545,0.08051204887587388,0.9957202450885672,7.415421680674978e-05,0.04699487517614789,0.9958474110079083,4.44541730425965e-05,0.04586087578171804,0.9970976240479779,2.6289373572141363e-05,0.0463375041557968,0.9976770951614384,2.8430226124563082e-05,0.04500223948935174,0.9988687128782797,2.0929864476170582e-05,0.04499848906546302
3.02537,3.654010606506485,7.594279380265777,0.3065319758456848,0.9161193093400408,-0.07458926215540145,0.3906582120146231,0.050478494569581166,-8.940506151226467,0.8251758247388016,1.3545428552646461,-0.19853726239907493,-0.5848291221506123,-0.11117620229966345,-6.219689674967646,-3.4510642544170906,-2.5124405506027494,-0.31519215137627127,-0.5920212890733884,0.010179567533938727,4.152445486979972,4.1789994485890904,4.167753026142918,4.178999529777914,0.011428893388334934,0.00015846359670159096,0.04707850039401403,0.012007884174031612,0.00040239236181904256,0.07781697556470848,0.9956416364383116,7.860865025558438e-05,0.04723471805372981,0.9958037609339883,4.365007392003387e-05,0.04583155542108113,0.9970708571004748,2.6766947502941582e-05,0.04638628356513527,0.9976484128877929,2.868227364538349e-05,0.045002347034443245,0.9988473152402784,2.1397638001300836e-05,0.044998382890226105
3.06626,3.283230399756181,7.625136648695731,0.35984055088261696,0.9206094683603634,-0.07869173420896602,0.37906555715484386,0.05094295940049416,-9.194788308066702,0.684084531142714,1.2518257044859848,-0.21142339406471772,-0.609032974456427,-0.11076002681125466,-5.697328485470648,-3.48526237643036,-2.6729768302732113,-1.8764581893610937,-1.8954184170105124,0.07383395888659634,4.06437465396799,4.17899943188074,4.175403079984806,4.178999515467848,0.01126799497205886,0.0001608984162760733,0.047137589728754634,0.011658346051748246,0.0003495381222833647,0.07476637352317635,0.9955580060511297,8.363038718199851e-05,0.04752217531982132,0.9957609174579952,4.2843475993053623e-05,0.04580228480479206,0.9970435828745983,2.727422587659058e-05,0.04643904497900246,0.9976194785388273,2.8934348965707714e-05,0.045002458564296646,0.9988254273477858,2.1887892492609296e-05,0.04499826543620171
3.10714,2.902487626743178,7.650200777587152,0.40881644735760886,0.9252457871507107,-0.08355708109699261,0.36640050005657754,0.05185735405409482,-9.427714555391143,0.5415951015173613,1.1425452822936377,-0.28813941376127,-0.686524153016657,-0.10774144239709985,-5.215917920677978,-3.5657429327985875,-2.92131703051904,1.2150596461894385,-1.4496815725773804,-0.05286974392453608,4.1733019696326705,4.178999414393682,4.093798509297423,4.178999500406319,0.011104957924187994,0.00016303704787086566,0.047187248597809914,0.011352769765045422,0.00030557628670282473,0.07147181336547967,0.9954687000809839,8.930597014577795e-05,0.04786823913156528,0.9957188829996049,4.2034458390366556e-05,0.045773190834786884,0.9970157719471756,2.78109274225846e-05,0.046495928417354546,0.9975902951270681,2.9183411759160827e-05,0.04500257394831045,0.9988030270936077,2.2400254178035084e-05,0.04499813618797581
3.14802,2.5126196761613637,7.6693728951914055,0.4531189686050119,0.9301601564466024,-0.08858087066282817,0.3523457245854755,0.05299119944407071,-9.64095909460178,0.39581535187180267,1.0231118645261579,-0.23846362547136785,-0.7457920869925491,-0.10990293810175361,-4.718683378464005,-3.6357458386321357,-3.192136707527628,-0.7353114236867516,-0.7312145890147018,0.026664802350576857,4.135618309853856,4.178999395977258,4.1757156683842185,4.178999484590592,0.010940158112594052,0.00016479981159394247,0.047223202042823216,0.011084016105428002,0.00026875365961742036,0.06809289157210649,0.9953729608886734,9.573919231033733e-05,0.04828701064121531,0.9956776592208082,4.1223778796641266e-05,0.045744385797445275,0.9969873951802272,2.837676694838685e-05,0.04655708060429061,0.9975608686071344,2.9426519933679836e-05,0.045002692952532154,0.9987800928242317,2.293426937601167e-05,0.04499799463937063
3.18891,2.114446155932698,7.6825251039479365,0.49231257592258965,0.9351713815986745,-0.09335257803872034,0.3373607694015691,0.054106918378824496,-9.833874987455909,0.24717364434559924,0.8926064133963579,-0.26852566787789733,-0.7756866368052246,-0.10881278990984104,-4.111022156508047,-3.6909595797368864,-3.3565784186238616,-2.326032549593617,-2.256658442800216,0.09151719648035544,4.039773150638911,4.178999376760937,4.177392903732112,4.178999467999126,0.01077404419119806,0.0001661139213959914,0.04723908419172654,0.010846306693161637,0.0002377094122663644,0.06480905235200721,0.9952699041583312,0.00010305673034234849,0.048796702413539235,0.9956372464485799,4.041277222826184e-05,0.04571597590771613,0.9969584236010721,2.8971579154984584e-05,0.046622668324098705,0.9975312076368817,2.9660970252689306e-05,0.04500281524297528,0.998756603329355,2.348949487673596e-05,0.04499784025743273
3.22979,1.7088887847487466,7.689559166670327,0.526033120622618,0.9402000280429078,-0.099209232508484,0.321042097136827,0.05579849066406949,-10.001947614130856,0.09627461050425172,0.7553780234774509,-0.36362182291144124,-0.8679465414105054,-0.10507125434695665,-3.504988818807696,-3.78952148185571,-3.5858104105965847,2.4051775417800596,-2.5406785014885416,-0.10237783802951922,4.176830433325255,4.178999356965093,4.022878703349957,4.178999450805774,0.010607136052061402,0.00016690813913665972,0.04722154149054751,0.01063492575770371,0.00021138093545792886,0.061784208575610434,0.9951584934336252,0.00011141072470605158,0.04942060198376173,0.9955976434581808,3.9602990399050435e-05,0.045688055294731536,0.996928828689123,2.959491194912528e-05,0.04669283309552909,0.9975013236723349,2.9883964546756212e-05,0.045002940376403885,0.9987325380633765,2.4065265978663774e-05,0.04499767262497106
3.27067,1.2969594686915138,7.690340350823129,0.55395389148244,0.9455327948995303,-0.10488342871072603,0.3027243756937365,0.05766469554424583,-10.145243528094918,-0.05865397052719429,0.6087778468004029,-0.26528995028297137,-0.9718181560661808,-0.10925681003015426,-2.8807646215248193,-3.8685859435044065,-3.8733079787294895,-2.040657789819983,-1.9511560650902764,0.07898887485559418,4.058608174673348,4.178999336482636,4.1773883410413575,4.178999433055353,0.010440031947719551,0.00016710410434185005,0.04712570286564075,0.010445993973445289,0.0001889317842584207,0.05915511729623303,0.99503750779487,0.0001209856387550704,0.05018841568825751,0.9955588469379116,3.879652026921658e-05,0.04566072118218589,0.9968985824630936,3.0246226029497485e-05,0.046767710561234854,0.9974712306949863,3.009297734857224e-05,0.045003067812047666,0.998707877256282,2.4660807094464372e-05,0.044997491411799616
3.31156,0.8796862807626352,7.684719583973321,0.575641883797331,0.9510386768627733,-0.11026738367374764,0.2825070182264842,0.05963546395880742,-10.263019024878716,-0.21681497679013662,0.45042378760966867,-0.3487190104588637,-1.0515880800480621,-0.10602747504492152,-1.9768414089895456,-3.900664683345128,-3.8418237329284235,-7.912446118776012,-7.757466915710279,0.3186233594977135,3.699388404297145,4.178999315553254,4.178521176814308,4.178999414461233,0.010273640742869223,0.00016639120485032667,0.046640850130451834,0.010276293817538584,0.0001697001559067043,0.05719854392339415,0.9949054985732231,0.00013200922164687855,0.05113791089913684,0.9955208510834621,3.7995854449477946e-05,0.04563407104416605,0.9968676574210683,3.0925042025233885e-05,0.046847446251007945,0.9974409447696744,3.028592531186419e-05,0.045003196930162914,0.9986826019009815,2.527535530046248e-05,0.04499729632803174
3.35244,0.4583370678926808,7.672621578820752,0.5908833903558375,0.9566529636930018,-0.11925625398840962,0.2580333284194011,0.06333972018030896,-10.343839053445747,-0.37628747150052433,0.2933569119195847,-0.672206832216623,-1.3687398226635545,-0.09300106387221593,-1.119147924729984,-4.130472829547841,-4.178826967075061,6.653973398726652,-6.7577043182414345,-0.2781666808711839,4.178771527795078,4.178999293953222,3.760475665404821,4.178999395634932,0.010111224831683354,0.00016241591118586876,0.04556292383115203,0.010123137913163533,0.00015315590437505112,0.05593316110600491,0.9947607439032532,0.00014475466996986434,0.05231529427547353,0.9954836475720102,3.720351145183884e-05,0.04560819109131474,0.9968360272495242,3.1630171544025526e-05,0.046932102224619916,0.9974104841472098,3.0460622464550593e-05,0.04500332701409347,0.9986566941689967,2.590773198463694e-05,0.04499708742996302
3.39332,0.0343751143602051,7.653810241151304,0.5994273623509012,0.962905558375577,-0.1282332743365594,0.2275015579055228,0.0679133606124669,-10.389593642982417,-0.5451553081217906,0.12251219300593384,-0.400169673482564,-1.6450178556732866,-0.10437346784563152,-0.2632883899141172,-4.3522590487163,-4.854643939239161,-0.16998172317819366,0.0377633872332222,-6.676933426267373e-05,4.178915320352639,4.178999268051443,4.1788148079251615,4.1789993754649934,0.009953443977722402,0.00015778085396095278,0.04532048757625963,0.009984288306207359,0.00013884960695617371,0.054301111386234786,0.9946011875760171,0.00015955632723617535,0.05377515401164555,0.9954472243614062,3.642321060409008e-05,0.04558319513489719,0.996803666597234,3.236065229039492e-05,0.047021762916375415,0.9973798680447643,3.0616102445487375e-05,0.0450034573443899,0.9986301373204215,2.6556848575271145e-05,0.04499686485785983
3.43421,-0.39075625251805984,7.627894480660857,0.600420360062797,0.9690588723836524,-0.13430300551319935,0.19417297865530314,0.07200367558231158,-10.400357771605716,-0.7230905228784282,-0.07596223193674304,-0.40711910688711656,-1.6434739594249088,-0.1043761976040623,0.8096525220165157,-4.411869150210468,-5.1119889207203295,-0.1709097785056129,0.041344788130440194,-2.2028703413563653e-05,4.178969379732611,4.17899923478952,4.178936136182821,4.178999352469515,0.009800357589581485,0.00015308638814091728,0.045225417057773866,0.009857840701425185,0.00012644760478217512,0.05286504552783467,0.9944243459852906,0.00017684159072647493,0.055578867338886645,0.9954115645379679,3.5659823438358724e-05,0.04555922030153902,0.9967705500382654,3.311655896846094e-05,0.04711664007932549,0.9973491147479947,3.075329676961027e-05,0.04500358730469147,0.9986029150749736,2.7222245447868232e-05,0.0449966284629817
3.47509,-0.8154312880609084,7.5946521815225765,0.5930727532066776,0.9740215408908495,-0.14035166334898544,0.160632711696808,0.07603059092978792,-10.367256411192495,-0.9034628021783996,-0.28495779866667187,-0.41410648236316394,-1.6417836432758213,-0.10437709821269539,1.8819708194091296,-4.456019207521342,-5.2887604165197715,-0.17106403537403633,0.042937419470697256,-8.38785451131991e-06,4.178985618658826,4.178999190051701,4.17897287103062,4.178999324364852,0.009652061836695872,0.00014829575288561293,0.045173450442432955,0.009742174100936796,0.00011566660048838913,0.05166460987476177,0.9942272041904254,0.0001971417948650541,0.05778476091441891,0.9953766468756977,3.491766227008552e-05,0.04553637223881362,0.9967366526595463,3.389737871919262e-05,0.047216875631420054,0.9973182414958086,3.087325218605032e-05,0.04500371630392621,0.998575011824762,2.79032502115815e-05,0.04499637838193242
3.51597,-1.2378563964417943,7.5539965757886485,0.5770217773342479,0.9777873315577222,-0.1463733991307136,0.12692273112686336,0.07998407916385558,-10.290315016351565,-1.085640086612761,-0.501180387895917,-0.42110016438684633,-1.6400282149180199,-0.10437744113683596,2.9483072529443612,-4.484385943939713,-5.38550458298118,-0.17099144561445367,0.043988818025382216,-3.7554772986214565e-06,4.178991983062628,4.178999129271193,4.178986176287751,4.178999288711786,0.009508676474258364,0.00014338536243750793,0.0451397343664369,0.00963590363795243,0.0001062704629843648,0.050674762704558785,0.9940060886165194,0.00022111557390605576,0.06042965102160854,0.995342446546085,3.420032961278684e-05,0.045514723638754764,0.9967019507783159,3.470188123022441e-05,0.047322515428143634,0.9972872645295839,3.097696622463052e-05,0.045003843770664895,0.9985464129217465,2.859890301552815e-05,0.04499611516843584
3.55686,-1.656243508647125,7.505867015433471,0.5520389395164538,0.9803518577153703,-0.152361763556215,0.09308421116645926,0.08385420688106648,-10.169778146108067,-1.2689771001165664,-0.7213582090732329,-0.4280908786932316,-1.6382298017963226,-0.1043775946735745,4.003381637905684,-4.496699160324052,-5.403079688622403,-0.17084675908098942,0.04486301008736583,-1.878649254850948e-06,4.178994976911286,4.178999046526026,4.178991955662211,4.1789992427386276,0.009370301266509534,0.00013837520774882914,0.04511560046520936,0.009537842737516612,9.806090043581922e-05,0.0498617650606844,0.9937564887109022,0.00024959990561724697,0.06350366947608978,0.9953089354093057,3.3511136779224026e-05,0.045494329848822075,0.9966664218534171,3.5528924898841816e-05,0.04743360724173418,0.9972561984634066,3.1066066177311275e-05,0.0450039692267479,0.9985171044916762,2.9308430070298816e-05,0.044995839489204284
3.59774,-2.06881897430977,7.450229469993577,0.5180288418919917,0.98171232856942,-0.15831003796645451,0.059158175819736473,0.08763113786464428,-10.006106231472463,-1.4528175199611177,-0.9422545605957413,-0.4350756777199618,-1.6363956487173879,-0.10437767147917244,5.041982286303981,-4.49276301582669,-5.342687125094804,-0.1706738026131729,0.045667532724450136,-9.854321956017476e-07,4.178996576235503,4.178998933458864,4.178994844810142,4.178999183031299,0.009236989214350561,0.00013331205215897277,0.04509726087865239,0.009446971414810112,9.08713227064996e-05,0.04919394232916027,0.9934728208022914,0.0002836679086107938,0.06692469841726857,0.995276082319717,3.2853089588715493e-05,0.04547523039707627,0.9966300443465008,3.6377506916309914e-05,0.04755020790173062,0.9972250556807946,3.1142782612038794e-05,0.04500409231292986,0.9984870732001303,3.0031291545967036e-05,0.044995552091571155
