t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3
3.28867,7.122634254702938,7.302955740733784,-0.8295023240833393,0.4982043253693203,-0.4535565435919675,0.272099033979066,-0.6870524284542611,-4.423592786081894,1.9652146754800692,1.0194922798265755,0.25847242641503587,-0.0060229138814392146,0.11482553108792756,-12.043118124440628,-2.485991498548195,1.7298376728635751,0.42058915031620536,-0.03687956215936384,-0.002769905925810448,4.178999640333102,4.168176346503576,4.164011031719194,4.178999683048598,0.004791946681073363,5.1769059490656615e-05,0.04556639510445446,0.021227111405908536,0.006273322005854289,0.08993993571141085,0.9961753022357438,4.148272791523487e-05,0.046137101352555714,0.9961967235681687,5.133408485556116e-05,0.0450899764005647
3.3385,6.887168395934775,7.397794945739461,-0.776506851308324,0.5032415525328157,-0.44954710381805396,0.26869868454559903,-0.687354617330307,-5.023681190727703,1.841341882992939,1.1056871936918031,0.2794296793138827,-0.007860560692802407,0.11468751131506946,-11.580449531432004,-2.4986042446522108,1.4951149432677837,0.5156024573468677,-0.06277370757841713,-0.0039361355999979605,4.178999630758237,4.166140851472802,4.160221807743017,4.178999673585769,0.004739412012004513,5.2534669068850435e-05,0.0455830936630976,0.016917147355768287,0.004309964050140247,0.08987283941984753,0.9961326308584658,4.2671377278080134e-05,0.04619427102896863,0.9961459132622673,5.081030590132379e-05,0.04510048155932113
3.38833,6.6223759808956,7.486447522136438,-0.7195063433285911,0.5085249729259662,-0.44526317683143185,0.26485054296164373,-0.6877479603383233,-5.600715594325825,1.7168406184930334,1.1801862670876597,0.30512128616052,-0.010988469399268284,0.11449138027091083,-11.122759335620684,-2.5189682356541123,1.2505255375429616,0.5408857875774902,-0.0661075107976586,-0.004193140026370333,4.178999620454637,4.165568007633035,4.15926249096735,4.178999663396457,0.004685936282422818,5.347572958169461e-05,0.045603947798278095,0.013853293664569916,0.003063853691198373,0.08974872726785099,0.9960885528100942,4.407804837154775e-05,0.04625911778327462,0.9960955450499701,5.0368212297268675e-05,0.04511819160324729
3.43815,6.329399143330171,7.568872720119705,-0.6590955794553179,0.5140844109788854,-0.44067264681343826,0.26049093403740725,-0.6882363851253173,-6.154944062070088,1.5913246504299572,1.242497860068722,0.332072719004499,-0.01428249593623004,0.11428244312665294,-10.663046254057829,-2.5468984698384625,0.9981905970432653,0.5938980444305593,-0.07401813242478261,-0.004645705152835473,4.178999609359862,4.164290645951517,4.157304580111378,4.178999652413783,0.004631345112486472,5.459116993634643e-05,0.04562913510617045,0.011613658942167782,0.002239634722402133,0.08953093836459575,0.9960428301400616,4.572267003264404e-05,0.04632415915879254,0.9960455235672756,5.002148269453234e-05,0.0451528676772491
3.48798,6.009376440625,7.645010621002192,-0.5958913489787437,0.5199334821149609,-0.43574734448465113,0.25557934917728276,-0.6888197398524764,-6.686265796951704,1.4644169655789292,1.2922360256104606,0.3616656638151398,-0.017970695499058217,0.11405095542016253,-10.199810083080623,-2.5828136234478367,0.7370879534151505,0.6670640802699925,-0.0858557332671271,-0.005272560346165031,4.178999597402687,4.162526386299496,4.154597680968387,4.178999640559112,0.004575464506593296,5.588060589317593e-05,0.04565888396502503,0.00993745244058223,0.001676206501585551,0.08916616091101583,0.9959952035471847,4.7626592876890005e-05,0.0463513896684532,0.9959957362273874,4.9787339888230716e-05,0.04524437983783098
3.53781,5.663453188436197,7.7147820864329155,-0.53053082063158,0.5260978926559441,-0.43044580726716125,0.2500513533035324,-0.6895010854555477,-7.194505249326118,1.335719688779258,1.3289638837513593,0.39490434964297116,-0.02224874288459438,0.11378823256933307,-9.731063807415703,-2.62746596443386,0.4657083473719216,0.7510608357109737,-0.09953681479069425,-0.005991789471217942,4.17899958450567,4.1605007389413355,4.151490485971018,4.178999627744832,0.004518120634491201,5.734387210209488e-05,0.04569346310901857,0.008657053140257621,0.0012803993003246098,0.08858077809954917,0.9959454426024528,4.976094473191447e-05,0.04601358357112299,0.995946151138903,4.958508848439721e-05,0.045701068631635415
3.58764,5.292785808386594,7.778087261013014,-0.46367475421250426,0.5326094276949602,-0.4247167226402312,0.24382642546761882,-0.6902837018686955,-7.679387859905834,1.204797460618226,1.352169350667564,0.43232845310493734,-0.027208495647465115,0.11348967173586755,-9.253758026947247,-2.6816644563784893,0.18273910851280065,0.8473824314547744,-0.11567487530606997,-0.006830772369707303,4.178999570585921,4.158188692845843,4.14791681140695,4.178999613874878,0.00445914007436519,5.8980560126012244e-05,0.04573316996281204,0.007661247797476926,0.0009958053427806942,0.08767898464722201,0.9958932626811862,5.21799212666853e-05,0.04573068544346856,0.9958973403721957,4.881076670728127e-05,0.04601487713472973
3.63747,4.89854808810699,7.834803609319289,-0.39601104342586074,0.5395026117390681,-0.41850013144825665,0.23681154852901207,-0.6911692080566909,-8.140487122903144,1.0711746123827917,1.3612749343677935,0.47455210034996514,-0.03297238093554092,0.11314930578981595,-8.764345219748735,-2.7463243050656927,-0.11316886185547746,0.9570188439011093,-0.13800063121351286,-0.007944437428001038,4.1789995555561426,4.155676995245954,4.143730429508669,4.178999598845307,0.004398350580801702,6.0789493563487434e-05,0.04577831519696897,0.00687425425377813,0.000786993543698796,0.0863452426143784,0.9958381872874319,5.50753937543004e-05,0.045738265963528826,0.995849431890436,4.7908481759640985e-05,0.0460346843724673
3.6873,4.481939351947659,7.88478378800944,-0.3282580357278485,0.5468147264006576,-0.4117277512958006,0.2288983913753726,-0.6921556559056714,-8.577199765454628,0.9343298721886131,1.3556359195325396,0.5222387463928285,-0.039848721246192646,0.11275344777923126,-8.258658364035504,-2.82257891313581,-0.4232690712285629,1.0810785256475448,-0.17383573240564312,-0.009634360384247661,4.178999539327137,4.153159923656565,4.138672120461589,4.178999582545802,0.004335582452088947,6.276812871275551e-05,0.04582920196585244,0.006243233642459121,0.0006310206113190096,0.08445515195618833,0.9957797501148219,5.8437172609899094e-05,0.04579964396740096,0.9958024620109045,4.696987953147616e-05,0.046014582439206794
3.73712,4.044194018756703,7.927853138876331,-0.26116779400451845,0.5545861470468695,-0.4043261976128666,0.21995821262391685,-0.6932336748096444,-8.988714878980845,0.7936854925961608,1.3345451306633356,0.576107078584647,-0.04851066462761932,0.11227338373825561,-7.730878646092936,-2.911841080925379,-0.7480082818303729,1.238572699082525,-0.2265630383770014,-0.01204276989793644,4.178999521814001,4.150162385954942,4.132052914489849,4.178999564861145,0.004270670566960544,6.491188512840254e-05,0.045886098412615116,0.005730593354629415,0.0005126402878297058,0.0819001175894766,0.9957174275395253,6.232257529662003e-05,0.04589127242029774,0.9957564631022201,4.599890868436259e-05,0.04598271488254388
